Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,Latitude,Longitude,Conc,Version
25,3,2,5,2,2,551984.0629,4448356.065,40.183978150343194,-110.38935991789299,2503S05WU,V.1
25,3,2,5,2,2,551984.0629,4448356.065,40.183978150343194,-110.38935991789299,2503S05WU,V.1
25,3,2,5,2,2,551984.0629,4448356.065,40.183978150343194,-110.38935991789299,2503S05WU,V.1
25,3,2,5,2,2,551985.5706,4449159.645,40.19121750699651,-110.38927728286427,2503S05WU,V.1
25,3,2,5,2,2,551986.8384,4449966.754,40.198488661993316,-110.38919715373576,2503S05WU,V.1
25,3,2,5,2,2,551986.8384,4449966.754,40.198488661993316,-110.38919715373576,2503S05WU,V.1
25,3,2,5,2,2,551986.8384,4449966.754,40.198488661993316,-110.38919715373576,2503S05WU,V.1
25,3,2,5,2,2,551986.8384,4449966.754,40.198488661993316,-110.38919715373576,2503S05WU,V.1
25,3,2,5,2,2,551180.9284,4449963.015,40.19850454891129,-110.39866573771877,2503S05WU,V.1
25,3,2,5,2,2,550374.9787,4449959.303,40.19851990698792,-110.40813479993693,2503S05WU,V.1
25,3,2,5,2,2,550374.9787,4449959.303,40.19851990698792,-110.40813479993693,2503S05WU,V.1
25,3,2,5,2,2,550374.9787,4449959.303,40.19851990698792,-110.40813479993693,2503S05WU,V.1
25,3,2,5,2,2,550374.9787,4449959.303,40.19851990698792,-110.40813479993693,2503S05WU,V.1
25,3,2,5,2,2,550374.0656,4449154.373,40.1912683336753,-110.40820856924931,2503S05WU,V.1
25,3,2,5,2,2,550373.1524,4448349.442,40.18401674213645,-110.4082823146612,2503S05WU,V.1
25,3,2,5,2,2,550373.1524,4448349.442,40.18401674213645,-110.4082823146612,2503S05WU,V.1
35,3,2,2,2,2,577816.809,4447207.989,40.17163779571164,-110.08608018129269,3503S02WU,V.1
35,3,2,2,2,2,578219.6873,4447208.454,40.17160454088129,-110.08134909265969,3503S02WU,V.1
35,3,2,2,2,2,578622.5655,4447208.919,40.171571092762704,-110.07661801350447,3503S02WU,V.1
35,3,2,2,2,2,579028.5858,4447206.836,40.171514202267325,-110.071850357632,3503S02WU,V.1
35,3,2,2,2,2,579434.6061,4447204.753,40.17145711551151,-110.06708271350215,3503S02WU,V.1
35,3,2,2,2,2,579434.6061,4447204.753,40.17145711551151,-110.06708271350215,3503S02WU,V.1
35,3,2,2,2,2,579433.1688,4447607.01,40.17508091756348,-110.06704996850117,3503S02WU,V.1
35,3,2,2,2,2,579431.7315,4448009.266,40.178704708313276,-110.06701721642203,3503S02WU,V.1
35,3,2,2,2,2,579430.2942,4448411.523,40.182328505777484,-110.06698445701663,3503S02WU,V.1
35,3,2,2,2,2,579428.8569,4448813.779,40.185952291939415,-110.06695169053042,3503S02WU,V.1
35,3,2,2,2,2,579428.8569,4448813.779,40.185952291939415,-110.06695169053042,3503S02WU,V.1
35,3,2,2,2,2,579025.6853,4448812.321,40.185977228613446,-110.0716873243996,3503S02WU,V.1
35,3,2,2,2,2,578621.5261,4448810.887,40.186002280333334,-110.07643456239836,3503S02WU,V.1
35,3,2,2,2,2,578220.1617,4448806.67,40.18600180661147,-110.08114931940175,3503S02WU,V.1
35,3,2,2,2,2,577818.7973,4448802.453,40.18600114085554,-110.08586407997167,3503S02WU,V.1
35,3,2,2,2,2,577818.7973,4448802.453,40.18600114085554,-110.08586407997167,3503S02WU,V.1
35,3,2,2,2,2,577818.9323,4448392.921,40.18231191403488,-110.08591201537949,3503S02WU,V.1
35,3,2,2,2,2,577819.18,4448008.717,40.17885083848052,-110.08595555636863,3503S02WU,V.1
35,3,2,2,2,2,577817.9941,4447608.354,40.175244327307446,-110.08601787850972,3503S02WU,V.1
35,3,2,2,2,2,577816.8081,4447207.99,40.17163780480347,-110.08608019174063,3503S02WU,V.1
11,2,2,3,2,2,568010.335,4463122.379,40.31585505952725,-110.1995540966648,1102S03WU,V.1
11,2,2,3,2,2,568010.335,4463122.379,40.31585505952725,-110.1995540966648,1102S03WU,V.1
11,2,2,3,2,2,569620.894,4463127.196,40.3157657504678,-110.18059995397515,1102S03WU,V.1
11,2,2,3,2,2,569620.894,4463127.196,40.3157657504678,-110.18059995397515,1102S03WU,V.1
11,2,2,3,2,2,569620.894,4463127.196,40.3157657504678,-110.18059995397515,1102S03WU,V.1
11,2,2,3,2,2,569620.894,4463127.196,40.3157657504678,-110.18059995397515,1102S03WU,V.1
11,2,2,3,2,2,569622.3829,4463527.594,40.31937256520407,-110.1805388245578,1102S03WU,V.1
11,2,2,3,2,2,569623.8446,4463927.98,40.32297927177855,-110.18047800683871,1102S03WU,V.1
11,2,2,3,2,2,569620.7648,4464329.777,40.32659906556574,-110.18047048001003,1102S03WU,V.1
11,2,2,3,2,2,569617.8298,4464717.096,40.33008842192685,-110.18046282240105,1102S03WU,V.1
11,2,2,3,2,2,569617.8298,4464717.096,40.33008842192685,-110.18046282240105,1102S03WU,V.1
11,2,2,3,2,2,569617.8298,4464717.096,40.33008842192685,-110.18046282240105,1102S03WU,V.1
11,2,2,3,2,2,569617.8298,4464717.096,40.33008842192685,-110.18046282240105,1102S03WU,V.1
11,2,2,3,2,2,568012.9547,4464718.372,40.330232217139105,-110.19935341778871,1102S03WU,V.1
11,2,2,3,2,2,568012.9547,4464718.372,40.330232217139105,-110.19935341778871,1102S03WU,V.1
11,2,2,3,2,2,568012.9547,4464718.372,40.330232217139105,-110.19935341778871,1102S03WU,V.1
11,2,2,3,2,2,568012.2567,4464321.758,40.326659412987865,-110.1994038534219,1102S03WU,V.1
11,2,2,3,2,2,568011.5317,4463925.138,40.32308655472005,-110.19945459905472,1102S03WU,V.1
11,2,2,3,2,2,568010.9324,4463523.756,40.31947078583873,-110.19950436354809,1102S03WU,V.1
11,2,2,3,2,2,568010.333,4463122.374,40.31585501464797,-110.19955412073347,1102S03WU,V.1
13,3,2,5,2,2,550358.0039,4451562.388,40.21296311979747,-110.40820864918916,1303S05WU,V.1
13,3,2,5,2,2,550760.252,4451565.021,40.21296257733784,-110.40348159004736,1303S05WU,V.1
