,Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,Concatenation,North Reference,Northing,Easting,API,Quadrant,FNSL Value,FNSL Direction,FEWL Value,FEWL Direction
344,19,2,2,2,2,2,North-Left2,0,0.0,0,0,0,1922222North-Left2,True,572124.001819442,4460038.020870969,4301353742,SWSE,270,FSL,2312,FEL
345,19,2,2,2,2,2,North-Left1,2543.39,89.0,56,37,4,1922222North-Left1,True,572124.001819442,4460038.020870969,4301353742,SWSE,270,FSL,2312,FEL
346,19,2,2,2,2,2,North-Right1,2646.83,89.0,50,16,3,1922222North-Right1,True,572124.001819442,4460038.020870969,4301353742,SWSE,270,FSL,2312,FEL
347,19,2,2,2,2,2,North-Right2,0,0.0,0,0,0,1922222North-Right2,True,572124.001819442,4460038.020870969,4301353742,SWSE,270,FSL,2312,FEL
348,19,2,2,2,2,2,South-Left2,0,0.0,0,0,0,1922222South-Left2,True,572124.001819442,4460038.020870969,4301353742,SWSE,270,FSL,2312,FEL
349,19,2,2,2,2,2,South-Left1,5185.43,89.0,43,13,3,1922222South-Left1,True,572124.001819442,4460038.020870969,4301353742,SWSE,270,FSL,2312,FEL
350,19,2,2,2,2,2,South-Right1,0,0.0,0,0,0,1922222South-Right1,True,572124.001819442,4460038.020870969,4301353742,SWSE,270,FSL,2312,FEL
351,19,2,2,2,2,2,South-Right2,0,0.0,0,0,0,1922222South-Right2,True,572124.001819442,4460038.020870969,4301353742,SWSE,270,FSL,2312,FEL
352,30,2,2,2,2,2,West-Up2,0,0.0,0,0,0,3022222West-Up2,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
353,30,2,2,2,2,2,West-Up1,2593,0.0,7,9,2,3022222West-Up1,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
354,30,2,2,2,2,2,West-Down1,1369.29,0.0,34,46,2,3022222West-Down1,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
355,30,2,2,2,2,2,West-Down2,1322.15,0.0,5,32,2,3022222West-Down2,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
356,30,2,2,2,2,2,East-Up2,0,0.0,0,0,0,3022222East-Up2,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
357,30,2,2,2,2,2,East-Up1,5291.53,0.0,7,16,3,3022222East-Up1,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
358,30,2,2,2,2,2,East-Down1,0,0.0,0,0,0,3022222East-Down1,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
359,30,2,2,2,2,2,East-Down2,0,0.0,0,0,0,3022222East-Down2,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
360,30,2,2,2,2,2,North-Left2,0,0.0,0,0,0,3022222North-Left2,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
361,30,2,2,2,2,2,North-Left1,5185.43,89.0,43,13,3,3022222North-Left1,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
362,30,2,2,2,2,2,North-Right1,0,0.0,0,0,0,3022222North-Right1,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
363,30,2,2,2,2,2,North-Right2,0,0.0,0,0,0,3022222North-Right2,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
364,30,2,2,2,2,2,South-Left2,0,0.0,0,0,0,3022222South-Left2,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
365,30,2,2,2,2,2,South-Left1,5195.57,89.0,47,59,2,3022222South-Left1,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
366,30,2,2,2,2,2,South-Right1,0,0.0,0,0,0,3022222South-Right1,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
367,30,2,2,2,2,2,South-Right2,0,0.0,0,0,0,3022222South-Right2,True,572124.001819442,4460038.020870969,4301353742,NENW,330,FNL,2310,FWL
368,36,7,2,20,1,1,West-Up2,1375.26,0.0,54,35,2,36722011West-Up2,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
369,36,7,2,20,1,1,West-Up1,1375.27,0.0,55,0,2,36722011West-Up1,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
370,36,7,2,20,1,1,West-Down1,1371.85,0.0,55,44,2,36722011West-Down1,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
371,36,7,2,20,1,1,West-Down2,1371.08,0.0,55,24,2,36722011West-Down2,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
372,36,7,2,20,1,1,East-Up2,1370.7,0.0,16,30,4,36722011East-Up2,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
373,36,7,2,20,1,1,East-Up1,1316.93,0.0,50,46,4,36722011East-Up1,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
374,36,7,2,20,1,1,East-Down1,1385.87,1.0,0,40,4,36722011East-Down1,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
375,36,7,2,20,1,1,East-Down2,1246.61,0.0,58,24,4,36722011East-Down2,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
376,36,7,2,20,1,1,North-Left2,0,0.0,0,0,0,36722011North-Left2,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
377,36,7,2,20,1,1,North-Left1,2576.93,88.0,42,20,4,36722011North-Left1,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
378,36,7,2,20,1,1,North-Right1,2579.76,88.0,42,50,4,36722011North-Right1,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
379,36,7,2,20,1,1,North-Right2,0,0.0,0,0,0,36722011North-Right2,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
380,36,7,2,20,1,1,South-Left2,0,0.0,0,0,0,36722011South-Left2,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
381,36,7,2,20,1,1,South-Left1,2657.75,89.0,23,17,3,36722011South-Left1,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
382,36,7,2,20,1,1,South-Right1,2657.77,89.0,22,53,3,36722011South-Right1,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
383,36,7,2,20,1,1,South-Right2,0,0.0,0,0,0,36722011South-Right2,True,617240.0165770905,4447198.771156089,4304755941,SWNW,2633,FNL,876,FWL
384,26,2,2,3,2,2,West-Up2,1317.4,0.0,7,14,4,2622322West-Up2,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
385,26,2,2,3,2,2,West-Up1,1317.4,0.0,7,14,4,2622322West-Up1,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
386,26,2,2,3,2,2,West-Down1,1321.42,0.0,12,36,4,2622322West-Down1,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
387,26,2,2,3,2,2,West-Down2,1301.33,0.0,16,28,4,2622322West-Down2,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
388,26,2,2,3,2,2,East-Up2,1271.59,0.0,0,55,2,2622322East-Up2,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
389,26,2,2,3,2,2,East-Up1,1271.59,0.0,0,55,2,2622322East-Up1,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
390,26,2,2,3,2,2,East-Down1,1334.93,0.0,15,44,4,2622322East-Down1,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
391,26,2,2,3,2,2,East-Down2,1321.74,0.0,15,12,4,2622322East-Down2,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
392,26,2,2,3,2,2,North-Left2,1321.975,89.0,30,42,4,2622322North-Left2,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
393,26,2,2,3,2,2,North-Left1,1321.975,89.0,30,42,4,2622322North-Left1,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
394,26,2,2,3,2,2,North-Right1,1322.115,89.0,30,34,4,2622322North-Right1,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
395,26,2,2,3,2,2,North-Right2,1322.115,89.0,30,34,4,2622322North-Right2,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
396,26,2,2,3,2,2,South-Left2,1317.43,89.0,51,57,2,2622322South-Left2,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
397,26,2,2,3,2,2,South-Left1,1317.43,89.0,51,57,2,2622322South-Left1,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
398,26,2,2,3,2,2,South-Right1,1323.895,89.0,51,43,2,2622322South-Right1,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
399,26,2,2,3,2,2,South-Right2,1323.895,89.0,51,43,2,2622322South-Right2,True,567919.4680739376,4460225.60427885,4301353777,NWNW,990,FNL,330,FWL
400,25,2,2,3,2,2,West-Up2,0,0.0,0,0,0,2522322West-Up2,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
401,25,2,2,3,2,2,West-Up1,2634.8,0.0,7,14,4,2522322West-Up1,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
402,25,2,2,3,2,2,West-Down1,1321.42,0.0,12,36,4,2522322West-Down1,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
403,25,2,2,3,2,2,West-Down2,1301.33,0.0,16,28,4,2522322West-Down2,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
404,25,2,2,3,2,2,East-Up2,0,0.0,0,0,0,2522322East-Up2,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
405,25,2,2,3,2,2,East-Up1,2543.18,0.0,0,55,2,2522322East-Up1,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
406,25,2,2,3,2,2,East-Down1,1334.93,0.0,15,44,4,2522322East-Down1,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
407,25,2,2,3,2,2,East-Down2,1321.74,0.0,15,12,4,2522322East-Down2,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
408,25,2,2,3,2,2,North-Left2,0,0.0,0,0,0,2522322North-Left2,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
409,25,2,2,3,2,2,North-Left1,2643.95,89.0,30,42,4,2522322North-Left1,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
410,25,2,2,3,2,2,North-Right1,2644.23,89.0,30,34,4,2522322North-Right1,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
411,25,2,2,3,2,2,North-Right2,0,0.0,0,0,0,2522322North-Right2,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
412,25,2,2,3,2,2,South-Left2,0,0.0,0,0,0,2522322South-Left2,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
413,25,2,2,3,2,2,South-Left1,2634.86,89.0,51,57,2,2522322South-Left1,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
414,25,2,2,3,2,2,South-Right1,2647.79,89.0,51,43,2,2522322South-Right1,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
415,25,2,2,3,2,2,South-Right2,0,0.0,0,0,0,2522322South-Right2,True,567919.4680739376,4460225.60427885,4301353777,NENE,990,FNL,330,FEL
416,11,2,2,3,2,2,West-Up2,1301.23,0.0,6,3,2,1122322West-Up2,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
417,11,2,2,3,2,2,West-Up1,1301.25,0.0,6,17,2,1122322West-Up1,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
418,11,2,2,3,2,2,West-Down1,1316.87,0.0,5,8,2,1122322West-Down1,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
419,11,2,2,3,2,2,West-Down2,1316.87,0.0,5,8,2,1122322West-Down2,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
420,11,2,2,3,2,2,East-Up2,1270.77,0.0,26,3,4,1122322East-Up2,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
421,11,2,2,3,2,2,East-Up1,1318.27,0.0,26,21,4,1122322East-Up1,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
422,11,2,2,3,2,2,East-Down1,1313.61,0.0,12,33,2,1122322East-Down1,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
423,11,2,2,3,2,2,East-Down2,1313.65,0.0,12,47,2,1122322East-Down2,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
424,11,2,2,3,2,2,North-Left2,0,0.0,0,0,0,1122322North-Left2,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
425,11,2,2,3,2,2,North-Left1,5265.34,89.0,57,16,4,1122322North-Left1,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
426,11,2,2,3,2,2,North-Right1,0,0.0,0,0,0,1122322North-Right1,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
427,11,2,2,3,2,2,North-Right2,0,0.0,0,0,0,1122322North-Right2,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
428,11,2,2,3,2,2,South-Left2,0,0.0,0,0,0,1122322South-Left2,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
429,11,2,2,3,2,2,South-Left1,5284.01,89.0,49,43,3,1122322South-Left1,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
430,11,2,2,3,2,2,South-Right1,0,0.0,0,0,0,1122322South-Right1,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
431,11,2,2,3,2,2,South-Right2,0,0.0,0,0,0,1122322South-Right2,True,568129.6072732734,4463595.787082783,4301353798,NWSW,1552,FSL,389,FWL
432,15,2,2,3,2,2,West-Up2,1316.04,0.0,26,33,1,1522322West-Up2,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
433,15,2,2,3,2,2,West-Up1,1316.04,0.0,26,33,1,1522322West-Up1,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
434,15,2,2,3,2,2,West-Down1,1313.605,0.0,26,33,1,1522322West-Down1,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
435,15,2,2,3,2,2,West-Down2,1313.605,0.0,26,33,1,1522322West-Down2,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
436,15,2,2,3,2,2,East-Up2,1316.97,0.0,13,58,3,1522322East-Up2,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
437,15,2,2,3,2,2,East-Up1,1316.97,0.0,13,58,3,1522322East-Up1,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
438,15,2,2,3,2,2,East-Down1,1316.97,0.0,13,58,3,1522322East-Down1,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
439,15,2,2,3,2,2,East-Down2,1316.97,0.0,13,58,3,1522322East-Down2,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
440,15,2,2,3,2,2,North-Left2,1340.9775,89.0,50,13,4,1522322North-Left2,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
441,15,2,2,3,2,2,North-Left1,1340.9775,89.0,50,13,4,1522322North-Left1,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
442,15,2,2,3,2,2,North-Right1,1340.9775,89.0,50,13,4,1522322North-Right1,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
443,15,2,2,3,2,2,North-Right2,1340.9775,89.0,50,13,4,1522322North-Right2,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
444,15,2,2,3,2,2,South-Left2,1325.48,89.0,44,27,4,1522322South-Left2,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
445,15,2,2,3,2,2,South-Left1,1325.48,89.0,44,27,4,1522322South-Left1,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
446,15,2,2,3,2,2,South-Right1,1325.48,89.0,44,27,4,1522322South-Right1,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
447,15,2,2,3,2,2,South-Right2,1325.48,89.0,44,27,4,1522322South-Right2,True,568129.0105347397,4463596.003692879,4301353797,NENE,990,FNL,330,FEL
448,1,3,2,2,2,2,West-Up2,0,0.0,0,0,0,132222West-Up2,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
449,1,3,2,2,2,2,West-Up1,5287.94,1.0,7,1,4,132222West-Up1,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
450,1,3,2,2,2,2,West-Down1,0,0.0,0,0,0,132222West-Down1,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
451,1,3,2,2,2,2,West-Down2,0,0.0,0,0,0,132222West-Down2,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
452,1,3,2,2,2,2,East-Up2,0,0.0,0,0,0,132222East-Up2,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
453,1,3,2,2,2,2,East-Up1,2644.7,0.0,54,41,4,132222East-Up1,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
454,1,3,2,2,2,2,East-Down1,1320.81,1.0,3,6,4,132222East-Down1,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
455,1,3,2,2,2,2,East-Down2,1321.04,0.0,54,40,4,132222East-Down2,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
456,1,3,2,2,2,2,North-Left2,0,0.0,0,0,0,132222North-Left2,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
457,1,3,2,2,2,2,North-Left1,2650.68,88.0,59,29,3,132222North-Left1,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
458,1,3,2,2,2,2,North-Right1,1316.15,89.0,12,42,3,132222North-Right1,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
459,1,3,2,2,2,2,North-Right2,1317.29,88.0,26,37,3,132222North-Right2,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
460,1,3,2,2,2,2,South-Left2,1317.81,88.0,57,7,3,132222South-Left2,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
461,1,3,2,2,2,2,South-Left1,1310.55,88.0,51,1,3,132222South-Left1,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
462,1,3,2,2,2,2,South-Right1,2639.96,88.0,53,15,3,132222South-Right1,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
463,1,3,2,2,2,2,South-Right2,0,0.0,0,0,0,132222South-Right2,Grid,580433.4870457603,4456439.740195936,4301353825,SWNE,1463,FNL,1602,FEL
464,36,2,2,2,2,2,West-Up2,0,0.0,0,0,0,3622222West-Up2,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
465,36,2,2,2,2,2,West-Up1,2640.64,1.0,17,9,4,3622222West-Up1,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
466,36,2,2,2,2,2,West-Down1,2640.41,1.0,17,3,4,3622222West-Down1,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
467,36,2,2,2,2,2,West-Down2,0,0.0,0,0,0,3622222West-Down2,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
468,36,2,2,2,2,2,East-Up2,0,0.0,0,0,0,3622222East-Up2,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
469,36,2,2,2,2,2,East-Up1,2642.84,0.0,49,27,4,3622222East-Up1,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
470,36,2,2,2,2,2,East-Down1,2643.1,0.0,48,57,4,3622222East-Down1,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
471,36,2,2,2,2,2,East-Down2,0,0.0,0,0,0,3622222East-Down2,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
472,36,2,2,2,2,2,North-Left2,0,0.0,0,0,0,3622222North-Left2,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
473,36,2,2,2,2,2,North-Left1,2646.99,88.0,40,43,3,3622222North-Left1,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
474,36,2,2,2,2,2,North-Right1,2646.73,88.0,40,6,3,3622222North-Right1,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
475,36,2,2,2,2,2,North-Right2,0,0.0,0,0,0,3622222North-Right2,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
476,36,2,2,2,2,2,South-Left2,0,0.0,0,0,0,3622222South-Left2,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
477,36,2,2,2,2,2,South-Left1,2638.46,88.0,43,52,2,3622222South-Left1,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
478,36,2,2,2,2,2,South-Right1,2612.36,88.0,43,4,2,3622222South-Right1,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
479,36,2,2,2,2,2,South-Right2,0,0.0,0,0,0,3622222South-Right2,Grid,580433.4870457603,4456439.740195936,4301353825,SWSW,330,FSL,1320,FWL
480,25,2,2,2,2,2,West-Up2,1317.4,0.0,7,14,4,2522222West-Up2,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
481,25,2,2,2,2,2,West-Up1,1317.4,0.0,7,14,4,2522222West-Up1,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
482,25,2,2,2,2,2,West-Down1,1321.42,0.0,12,36,4,2522222West-Down1,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
483,25,2,2,2,2,2,West-Down2,1301.33,0.0,16,28,4,2522222West-Down2,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
484,25,2,2,2,2,2,East-Up2,1271.59,0.0,0,55,2,2522222East-Up2,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
485,25,2,2,2,2,2,East-Up1,1271.59,0.0,0,55,2,2522222East-Up1,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
486,25,2,2,2,2,2,East-Down1,1334.93,0.0,15,44,4,2522222East-Down1,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
487,25,2,2,2,2,2,East-Down2,1321.74,0.0,15,12,4,2522222East-Down2,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
488,25,2,2,2,2,2,North-Left2,1321.975,89.0,30,42,4,2522222North-Left2,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
489,25,2,2,2,2,2,North-Left1,1321.975,89.0,30,42,4,2522222North-Left1,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
490,25,2,2,2,2,2,North-Right1,1322.115,89.0,30,34,4,2522222North-Right1,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
491,25,2,2,2,2,2,North-Right2,1322.115,89.0,30,34,4,2522222North-Right2,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
492,25,2,2,2,2,2,South-Left2,1317.43,89.0,51,57,2,2522222South-Left2,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
493,25,2,2,2,2,2,South-Left1,1317.43,89.0,51,57,2,2522222South-Left1,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
494,25,2,2,2,2,2,South-Right1,1323.895,89.0,51,43,2,2522222South-Right1,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
495,25,2,2,2,2,2,South-Right2,1323.895,89.0,51,43,2,2522222South-Right2,Grid,580433.4870457603,4456439.740195936,4301353825,NWNW,330,FNL,1320,FWL
496,19,3,2,4,2,2,West-Up2,0,0.0,0,0,0,1932422West-Up2,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
497,19,3,2,4,2,2,West-Up1,5272.38,0.0,7,46,3,1932422West-Up1,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
498,19,3,2,4,2,2,West-Down1,0,0.0,0,0,0,1932422West-Down1,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
499,19,3,2,4,2,2,West-Down2,0,0.0,0,0,0,1932422West-Down2,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
500,19,3,2,4,2,2,East-Up2,0,0.0,0,0,0,1932422East-Up2,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
501,19,3,2,4,2,2,East-Up1,5281.24,0.0,1,28,3,1932422East-Up1,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
502,19,3,2,4,2,2,East-Down1,0,0.0,0,0,0,1932422East-Down1,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
503,19,3,2,4,2,2,East-Down2,0,0.0,0,0,0,1932422East-Down2,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
504,19,3,2,4,2,2,North-Left2,0,0.0,0,0,0,1932422North-Left2,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
505,19,3,2,4,2,2,North-Left1,2639.36,89.0,38,16,3,1932422North-Left1,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
506,19,3,2,4,2,2,North-Right1,2639.36,89.0,38,16,3,1932422North-Right1,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
507,19,3,2,4,2,2,North-Right2,0,0.0,0,0,0,1932422North-Right2,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
508,19,3,2,4,2,2,South-Left2,0,0.0,0,0,0,1932422South-Left2,True,552114.5213174858,4450818.822542307,4301353827,SWNW,2490,FNL,457,FWL
