,Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,North Reference,Concatenation
2654,2,2,2,1,2,2,South-Right1,2651.13,89,37,2.0,2,T,222122South-Right1
2655,2,2,2,1,2,2,South-Right2,0.0,0,0,0.0,0,T,222122South-Right2
2656,36,3,2,2,1,2,West-Up2,1321.06,0,14,6.0,4,T,3632212West-Up2
2657,36,3,2,2,1,2,West-Up1,1321.97,0,11,53.0,1,T,3632212West-Up1
2658,36,3,2,2,1,2,West-Down1,1314.19,0,1,29.0,4,T,3632212West-Down1
2659,36,3,2,2,1,2,West-Down2,1321.13,0,22,57.0,4,T,3632212West-Down2
2660,36,3,2,2,1,2,East-Up2,1341.12,0,52,41.0,3,T,3632212East-Up2
2661,36,3,2,2,1,2,East-Up1,1322.88,0,4,37.0,4,T,3632212East-Up1
2662,36,3,2,2,1,2,East-Down1,1325.2,0,14,58.0,1,T,3632212East-Down1
2663,36,3,2,2,1,2,East-Down2,1320.05,0,11,36.0,3,T,3632212East-Down2
2664,36,3,2,2,1,2,North-Left2,1324.43,89,59,18.0,1,T,3632212North-Left2
2665,36,3,2,2,1,2,North-Left1,1332.81,89,28,26.0,2,T,3632212North-Left1
2666,36,3,2,2,1,2,North-Right1,1332.81,89,28,26.0,2,T,3632212North-Right1
2667,36,3,2,2,1,2,North-Right2,1329.2,89,27,26.0,2,T,3632212North-Right2
2668,36,3,2,2,1,2,South-Left2,0.0,0,0,0.0,0,T,3632212South-Left2
2669,36,3,2,2,1,2,South-Left1,5282.93,89,56,18.0,2,T,3632212South-Left1
2670,36,3,2,2,1,2,South-Right1,0.0,0,0,0.0,0,T,3632212South-Right1
2671,36,3,2,2,1,2,South-Right2,0.0,0,0,0.0,0,T,3632212South-Right2
2672,15,2,2,3,2,1,West-Up2,0.0,0,0,0.0,0,T,1522321West-Up2
2673,15,2,2,3,2,1,West-Up1,2632.08,0,26,33.0,4,T,1522321West-Up1
2674,15,2,2,3,2,1,West-Down1,2627.17,0,26,40.0,4,T,1522321West-Down1
2675,15,2,2,3,2,1,West-Down2,0.0,0,0,0.0,0,T,1522321West-Down2
2676,15,2,2,3,2,1,East-Up2,0.0,0,0,0.0,0,T,1522321East-Up2
2677,15,2,2,3,2,1,East-Up1,5267.8,0,13,58.0,2,T,1522321East-Up1
2678,15,2,2,3,2,1,East-Down1,0.0,0,0,0.0,0,T,1522321East-Down1
2679,15,2,2,3,2,1,East-Down2,0.0,0,0,0.0,0,T,1522321East-Down2
2680,15,2,2,3,2,1,North-Left2,0.0,0,0,0.0,0,T,1522321North-Left2
2681,15,2,2,3,2,1,North-Left1,5363.91,89,50,13.0,4,T,1522321North-Left1
2682,15,2,2,3,2,1,North-Right1,0.0,0,0,0.0,0,T,1522321North-Right1
2683,15,2,2,3,2,1,North-Right2,0.0,0,0,0.0,0,T,1522321North-Right2
2684,15,2,2,3,2,1,South-Left2,0.0,0,0,0.0,0,T,1522321South-Left2
2685,15,2,2,3,2,1,South-Left1,5301.84,89,44,26.0,4,T,1522321South-Left1
2686,15,2,2,3,2,1,South-Right1,0.0,0,0,0.0,0,T,1522321South-Right1
2687,15,2,2,3,2,1,South-Right2,0.0,0,0,0.0,0,T,1522321South-Right2
2688,14,2,2,3,2,1,West-Up2,0.0,0,0,0.0,0,T,1422321West-Up2
2689,14,2,2,3,2,1,West-Up1,5267.8,0,13,58.0,2,T,1422321West-Up1
2690,14,2,2,3,2,1,West-Down1,0.0,0,0,0.0,0,T,1422321West-Down1
2691,14,2,2,3,2,1,West-Down2,0.0,0,0,0.0,0,T,1422321West-Down2
2692,14,2,2,3,2,1,East-Up2,1313.67,0,12,44.0,2,T,1422321East-Up2
2693,14,2,2,3,2,1,East-Up1,1313.53,0,12,18.0,2,T,1422321East-Up1
2694,14,2,2,3,2,1,East-Down1,1313.55,0,12,25.0,2,T,1422321East-Down1
2695,14,2,2,3,2,1,East-Down2,1313.69,0,12,40.0,2,T,1422321East-Down2
2696,14,2,2,3,2,1,North-Left2,0.0,0,0,0.0,0,T,1422321North-Left2
2697,14,2,2,3,2,1,North-Left1,5284.01,89,49,43.0,3,T,1422321North-Left1
2698,14,2,2,3,2,1,North-Right1,0.0,0,0,0.0,0,T,1422321North-Right1
2699,14,2,2,3,2,1,North-Right2,0.0,0,0,0.0,0,T,1422321North-Right2
2700,14,2,2,3,2,1,South-Left2,0.0,0,0,0.0,0,T,1422321South-Left2
2701,14,2,2,3,2,1,South-Left1,2640.79,89,56,28.0,4,T,1422321South-Left1
2702,14,2,2,3,2,1,South-Right1,2645.63,89,18,29.0,3,T,1422321South-Right1
2703,14,2,2,3,2,1,South-Right2,0.0,0,0,0.0,0,T,1422321South-Right2
2704,13,2,2,3,2,1,West-Up2,1313.67,0,12,44.0,2,T,1322321West-Up2
2705,13,2,2,3,2,1,West-Up1,1313.53,0,12,18.0,2,T,1322321West-Up1
2706,13,2,2,3,2,1,West-Down1,1313.55,0,12,25.0,2,T,1322321West-Down1
2707,13,2,2,3,2,1,West-Down2,1313.69,0,12,40.0,2,T,1322321West-Down2
2708,13,2,2,3,2,1,East-Up2,0.0,0,0,0.0,0,T,1322321East-Up2
2709,13,2,2,3,2,1,East-Up1,2629.31,0,12,40.0,2,T,1322321East-Up1
2710,13,2,2,3,2,1,East-Down1,2650.6,0,10,22.0,2,T,1322321East-Down1
2711,13,2,2,3,2,1,East-Down2,0.0,0,0,0.0,0,T,1322321East-Down2
2712,13,2,2,3,2,1,North-Left2,0.0,0,0,0.0,0,T,1322321North-Left2
2713,13,2,2,3,2,1,North-Left1,2624.36,89,55,31.0,2,T,1322321North-Left1
2714,13,2,2,3,2,1,North-Right1,1312.38,89,55,26.0,3,T,1322321North-Right1
2715,13,2,2,3,2,1,North-Right2,1312.06,89,54,15.0,3,T,1322321North-Right2
2716,13,2,2,3,2,1,South-Left2,1312.46,89,47,39.0,4,T,1322321South-Left2
2717,13,2,2,3,2,1,South-Left1,1312.47,89,47,22.0,4,T,1322321South-Left1
2718,13,2,2,3,2,1,South-Right1,2625.38,89,48,47.0,4,T,1322321South-Right1
2719,13,2,2,3,2,1,South-Right2,0.0,0,0,0.0,0,T,1322321South-Right2
2720,17,2,2,1,2,2,West-Up2,1321.92,0,21,11.0,4,T,1722122West-Up2
2721,17,2,2,1,2,2,West-Up1,1321.92,0,21,11.0,4,T,1722122West-Up1
2722,17,2,2,1,2,2,West-Down1,1321.39,0,21,11.0,4,T,1722122West-Down1
2723,17,2,2,1,2,2,West-Down2,1321.39,0,21,11.0,4,T,1722122West-Down2
2724,17,2,2,1,2,2,East-Up2,1323.56,0,13,20.0,4,T,1722122East-Up2
2725,17,2,2,1,2,2,East-Up1,1323.56,0,13,20.0,4,T,1722122East-Up1
2726,17,2,2,1,2,2,East-Down1,1321.25,0,20,29.0,4,T,1722122East-Down1
2727,17,2,2,1,2,2,East-Down2,1321.37,0,20,12.0,4,T,1722122East-Down2
2728,17,2,2,1,2,2,North-Left2,0.0,0,0,0.0,0,T,1722122North-Left2
2729,17,2,2,1,2,2,North-Left1,2629.41,89,50,18.0,2,T,1722122North-Left1
2730,17,2,2,1,2,2,North-Right1,1314.77,89,32,55.0,4,T,1722122North-Right1
2731,17,2,2,1,2,2,North-Right2,1314.77,89,32,55.0,4,T,1722122North-Right2
2732,17,2,2,1,2,2,South-Left2,1320.61,89,50,1.0,1,T,1722122South-Left2
2733,17,2,2,1,2,2,South-Left1,1315.8,89,49,47.0,1,T,1722122South-Left1
2734,17,2,2,1,2,2,South-Right1,1307.95,89,48,27.0,1,T,1722122South-Right1
2735,17,2,2,1,2,2,South-Right2,1307.85,89,48,38.0,1,T,1722122South-Right2
2736,20,2,2,1,2,2,West-Up2,1319.58,0,6,15.0,4,T,2022122West-Up2
2737,20,2,2,1,2,2,West-Up1,1319.58,0,6,15.0,4,T,2022122West-Up1
2738,20,2,2,1,2,2,West-Down1,1319.58,0,6,15.0,4,T,2022122West-Down1
2739,20,2,2,1,2,2,West-Down2,1319.58,0,6,15.0,4,T,2022122West-Down2
2740,20,2,2,1,2,2,East-Up2,0.0,0,0,0.0,0,T,2022122East-Up2
2741,20,2,2,1,2,2,East-Up1,2636.48,0,19,41.0,4,T,2022122East-Up1
2742,20,2,2,1,2,2,East-Down1,1318.14,0,20,3.0,4,T,2022122East-Down1
2743,20,2,2,1,2,2,East-Down2,1318.14,0,20,3.0,4,T,2022122East-Down2
2744,20,2,2,1,2,2,North-Left2,1320.61,89,50,1.0,1,T,2022122North-Left2
2745,20,2,2,1,2,2,North-Left1,1315.8,89,49,47.0,1,T,2022122North-Left1
2746,20,2,2,1,2,2,North-Right1,1307.95,89,48,27.0,1,T,2022122North-Right1
2747,20,2,2,1,2,2,North-Right2,1307.85,89,48,38.0,1,T,2022122North-Right2
2748,20,2,2,1,2,2,South-Left2,1319.15,89,45,45.0,4,T,2022122South-Left2
2749,20,2,2,1,2,2,South-Left1,1320.7,89,55,38.0,4,T,2022122South-Left1
2750,20,2,2,1,2,2,South-Right1,1316.9,89,54,8.0,4,T,2022122South-Right1
2751,20,2,2,1,2,2,South-Right2,1316.32,89,56,17.0,4,T,2022122South-Right2
2752,14,2,2,2,2,2,West-Up2,0.0,0,0,0.0,0,G,1422222West-Up2
2753,14,2,2,2,2,2,West-Up1,2666.92,0,32,17.0,1,G,1422222West-Up1
2754,14,2,2,2,2,2,West-Down1,2639.88,0,37,7.0,3,G,1422222West-Down1
2755,14,2,2,2,2,2,West-Down2,0.0,0,0,0.0,0,G,1422222West-Down2
2756,14,2,2,2,2,2,East-Up2,0.0,0,0,0.0,0,G,1422222East-Up2
2757,14,2,2,2,2,2,East-Up1,2469.62,0,7,4.0,4,G,1422222East-Up1
2758,14,2,2,2,2,2,East-Down1,2676.03,0,17,41.0,2,G,1422222East-Down1
2759,14,2,2,2,2,2,East-Down2,0.0,0,0,0.0,0,G,1422222East-Down2
2760,14,2,2,2,2,2,North-Left2,0.0,0,0,0.0,0,G,1422222North-Left2
2761,14,2,2,2,2,2,North-Left1,2646.55,89,42,42.0,3,G,1422222North-Left1
2762,14,2,2,2,2,2,North-Right1,2642.29,89,45,6.0,2,G,1422222North-Right1
2763,14,2,2,2,2,2,North-Right2,0.0,0,0,0.0,0,G,1422222North-Right2
2764,14,2,2,2,2,2,South-Left2,0.0,0,0,0.0,0,G,1422222South-Left2
2765,14,2,2,2,2,2,South-Left1,2648.47,85,40,7.0,2,G,1422222South-Left1
2766,14,2,2,2,2,2,South-Right1,2642.58,89,41,22.0,1,G,1422222South-Right1
2767,14,2,2,2,2,2,South-Right2,0.0,0,0,0.0,0,G,1422222South-Right2
2768,2,3,2,2,2,2,West-Up2,1356.95,0,2,41.0,2,T,232222West-Up2
2769,2,3,2,2,2,2,West-Up1,1313.46,0,2,36.0,2,T,232222West-Up1
2770,2,3,2,2,2,2,West-Down1,2632.56,0,2,58.0,2,T,232222West-Down1
2771,2,3,2,2,2,2,West-Down2,0.0,0,0,0.0,0,T,232222West-Down2
2772,2,3,2,2,2,2,East-Up2,1342.87,0,14,8.0,4,T,232222East-Up2
2773,2,3,2,2,2,2,East-Up1,1320.0,0,14,15.0,4,T,232222East-Up1
2774,2,3,2,2,2,2,East-Down1,2624.8,0,14,15.0,4,T,232222East-Down1
2775,2,3,2,2,2,2,East-Down2,0.0,0,0,0.0,0,T,232222East-Down2
2776,2,3,2,2,2,2,North-Left2,1322.24,89,55,43.0,4,T,232222North-Left2
2777,2,3,2,2,2,2,North-Left1,1322.4,89,55,37.0,4,T,232222North-Left1
2778,2,3,2,2,2,2,North-Right1,1320.33,89,48,0.0,3,T,232222North-Right1
2779,2,3,2,2,2,2,North-Right2,1319.65,89,48,6.0,3,T,232222North-Right2
2780,2,3,2,2,2,2,South-Left2,0.0,0,0,0.0,0,T,232222South-Left2
2781,2,3,2,2,2,2,South-Left1,2661.69,89,47,29.0,3,T,232222South-Left1
2782,2,3,2,2,2,2,South-Right1,1323.07,89,43,51.0,3,T,232222South-Right1
2783,2,3,2,2,2,2,South-Right2,1326.06,89,46,19.0,3,T,232222South-Right2
2784,26,2,2,2,2,2,West-Up2,0.0,0,0,0.0,0,T,2622222West-Up2
2785,26,2,2,2,2,2,West-Up1,2633.53,0,5,1.0,4,T,2622222West-Up1
2786,26,2,2,2,2,2,West-Down1,2633.5,0,4,48.0,4,T,2622222West-Down1
2787,26,2,2,2,2,2,West-Down2,0.0,0,0,0.0,0,T,2622222West-Down2
2788,26,2,2,2,2,2,East-Up2,0.0,0,0,0.0,0,T,2622222East-Up2
2789,26,2,2,2,2,2,East-Up1,2640.0,0,31,38.0,4,T,2622222East-Up1
2790,26,2,2,2,2,2,East-Down1,1321.01,0,31,38.0,4,T,2622222East-Down1
2791,26,2,2,2,2,2,East-Down2,1319.85,0,2,19.0,4,T,2622222East-Down2
2792,26,2,2,2,2,2,North-Left2,0.0,0,0,0.0,0,T,2622222North-Left2
2793,26,2,2,2,2,2,North-Left1,2643.76,87,53,11.0,3,T,2622222North-Left1
2794,26,2,2,2,2,2,North-Right1,2643.89,87,52,49.0,3,T,2622222North-Right1
2795,26,2,2,2,2,2,North-Right2,0.0,0,0,0.0,0,T,2622222North-Right2
2796,26,2,2,2,2,2,South-Left2,0.0,0,0,0.0,0,T,2622222South-Left2
2797,26,2,2,2,2,2,South-Left1,2694.46,88,3,3.0,3,T,2622222South-Left1
2798,26,2,2,2,2,2,South-Right1,2622.51,88,2,1.0,3,T,2622222South-Right1
2799,26,2,2,2,2,2,South-Right2,0.0,0,0,0.0,0,T,2622222South-Right2
2800,35,2,2,3,2,2,West-Up2,0.0,0,0,0.0,0,T,3522322West-Up2
2801,35,2,2,3,2,2,West-Up1,2700.49,0,33,15.0,2,T,3522322West-Up1
2802,35,2,2,3,2,2,West-Down1,2610.39,0,13,23.0,4,T,3522322West-Down1
2803,35,2,2,3,2,2,West-Down2,0.0,0,0,0.0,0,T,3522322West-Down2
2804,35,2,2,3,2,2,East-Up2,0.0,0,0,0.0,0,T,3522322East-Up2
2805,35,2,2,3,2,2,East-Up1,2668.51,0,7,36.0,2,T,3522322East-Up1
2806,35,2,2,3,2,2,East-Down1,2659.03,0,4,21.0,2,T,3522322East-Down1
2807,35,2,2,3,2,2,East-Down2,0.0,0,0,0.0,0,T,3522322East-Down2
2808,35,2,2,3,2,2,North-Left2,0.0,0,0,0.0,0,T,3522322North-Left2
2809,35,2,2,3,2,2,North-Left1,2634.86,89,51,57.0,2,T,3522322North-Left1
2810,35,2,2,3,2,2,North-Right1,2647.79,89,51,43.0,2,T,3522322North-Right1
2811,35,2,2,3,2,2,North-Right2,0.0,0,0,0.0,0,T,3522322North-Right2
2812,35,2,2,3,2,2,South-Left2,0.0,0,0,0.0,0,T,3522322South-Left2
2813,35,2,2,3,2,2,South-Left1,2654.57,89,55,23.0,4,T,3522322South-Left1
2814,35,2,2,3,2,2,South-Right1,2634.77,89,59,7.0,4,T,3522322South-Right1
2815,35,2,2,3,2,2,South-Right2,0.0,0,0,0.0,0,T,3522322South-Right2
2816,36,2,2,3,2,2,West-Up2,0.0,0,0,0.0,0,T,3622322West-Up2
2817,36,2,2,3,2,2,West-Up1,2668.51,0,7,36.0,2,T,3622322West-Up1
2818,36,2,2,3,2,2,West-Down1,2659.03,0,4,21.0,2,T,3622322West-Down1
2819,36,2,2,3,2,2,West-Down2,0.0,0,0,0.0,0,T,3622322West-Down2
2820,36,2,2,3,2,2,East-Up2,0.0,0,0,0.0,0,T,3622322East-Up2
2821,36,2,2,3,2,2,East-Up1,2635.54,0,2,14.0,1,T,3622322East-Up1
2822,36,2,2,3,2,2,East-Down1,2642.88,0,2,57.0,3,T,3622322East-Down1
2823,36,2,2,3,2,2,East-Down2,0.0,0,0,0.0,0,T,3622322East-Down2
2824,36,2,2,3,2,2,North-Left2,0.0,0,0,0.0,0,T,3622322North-Left2
2825,36,2,2,3,2,2,North-Left1,2641.51,89,20,53.0,1,T,3622322North-Left1
2826,36,2,2,3,2,2,North-Right1,2641.68,89,21,7.0,1,T,3622322North-Right1
2827,36,2,2,3,2,2,North-Right2,0.0,0,0,0.0,0,T,3622322North-Right2
2828,36,2,2,3,2,2,South-Left2,0.0,0,0,0.0,0,T,3622322South-Left2
2829,36,2,2,3,2,2,South-Left1,5291.56,89,52,58.0,4,T,3622322South-Left1
2830,36,2,2,3,2,2,South-Right1,0.0,0,0,0.0,0,T,3622322South-Right1
2831,36,2,2,3,2,2,South-Right2,0.0,0,0,0.0,0,T,3622322South-Right2
2832,16,26,2,20,1,1,West-Up2,0.0,0,0,0.0,0,T,162622011West-Up2
2833,16,26,2,20,1,1,West-Up1,2700.49,0,33,15.0,2,T,162622011West-Up1
2834,16,26,2,20,1,1,West-Down1,2610.39,0,13,23.0,4,T,162622011West-Down1
2835,16,26,2,20,1,1,West-Down2,0.0,0,0,0.0,0,T,162622011West-Down2
2836,16,26,2,20,1,1,East-Up2,0.0,0,0,0.0,0,T,162622011East-Up2
2837,16,26,2,20,1,1,East-Up1,2668.51,0,7,36.0,2,T,162622011East-Up1
2838,16,26,2,20,1,1,East-Down1,2659.03,0,4,21.0,2,T,162622011East-Down1
2839,16,26,2,20,1,1,East-Down2,0.0,0,0,0.0,0,T,162622011East-Down2
2840,16,26,2,20,1,1,North-Left2,0.0,0,0,0.0,0,T,162622011North-Left2
2841,16,26,2,20,1,1,North-Left1,2634.86,89,51,57.0,2,T,162622011North-Left1
2842,16,26,2,20,1,1,North-Right1,2647.79,89,51,43.0,2,T,162622011North-Right1
2843,16,26,2,20,1,1,North-Right2,0.0,0,0,0.0,0,T,162622011North-Right2
2844,16,26,2,20,1,1,South-Left2,0.0,0,0,0.0,0,T,162622011South-Left2
2845,16,26,2,20,1,1,South-Left1,2654.57,89,55,23.0,4,T,162622011South-Left1
2846,16,26,2,20,1,1,South-Right1,2634.77,89,59,7.0,4,T,162622011South-Right1
2847,16,26,2,20,1,1,South-Right2,0.0,0,0,0.0,0,T,162622011South-Right2
2848,9,26,2,20,1,1,West-Up2,0.0,0,0,0.0,0,T,92622011West-Up2
2849,9,26,2,20,1,1,West-Up1,2700.49,0,33,15.0,2,T,92622011West-Up1
2850,9,26,2,20,1,1,West-Down1,2610.39,0,13,23.0,4,T,92622011West-Down1
2851,9,26,2,20,1,1,West-Down2,0.0,0,0,0.0,0,T,92622011West-Down2
2852,9,26,2,20,1,1,East-Up2,0.0,0,0,0.0,0,T,92622011East-Up2
2853,9,26,2,20,1,1,East-Up1,2668.51,0,7,36.0,2,T,92622011East-Up1
2854,9,26,2,20,1,1,East-Down1,2659.03,0,4,21.0,2,T,92622011East-Down1
2855,9,26,2,20,1,1,East-Down2,0.0,0,0,0.0,0,T,92622011East-Down2
2856,9,26,2,20,1,1,North-Left2,0.0,0,0,0.0,0,T,92622011North-Left2
2857,9,26,2,20,1,1,North-Left1,2634.86,89,51,57.0,2,T,92622011North-Left1
2858,9,26,2,20,1,1,North-Right1,2647.79,89,51,43.0,2,T,92622011North-Right1
2859,9,26,2,20,1,1,North-Right2,0.0,0,0,0.0,0,T,92622011North-Right2
2860,9,26,2,20,1,1,South-Left2,0.0,0,0,0.0,0,T,92622011South-Left2
2861,9,26,2,20,1,1,South-Left1,2654.57,89,55,23.0,4,T,92622011South-Left1
2862,9,26,2,20,1,1,South-Right1,2634.77,89,59,7.0,4,T,92622011South-Right1
2863,9,26,2,20,1,1,South-Right2,0.0,0,0,0.0,0,T,92622011South-Right2
2864,9,2,2,1,2,2,West-Up2,0.0,0,0,0.0,0,T,922122West-Up2
2865,9,2,2,1,2,2,West-Up1,2736.22,0,50,38.0,4,T,922122West-Up1
2866,9,2,2,1,2,2,West-Down1,1317.9,1,35,37.0,4,T,922122West-Down1
2867,9,2,2,1,2,2,West-Down2,1316.43,0,21,13.0,4,T,922122West-Down2
2868,9,2,2,1,2,2,East-Up2,1319.79,1,8,59.0,4,T,922122East-Up2
2869,9,2,2,1,2,2,East-Up1,1320.11,1,7,17.0,4,T,922122East-Up1
2870,9,2,2,1,2,2,East-Down1,1321.14,0,58,11.0,4,T,922122East-Down1
2871,9,2,2,1,2,2,East-Down2,1322.92,0,58,12.0,4,T,922122East-Down2
2872,9,2,2,1,2,2,North-Left2,0.0,0,0,0.0,0,T,922122North-Left2
2873,9,2,2,1,2,2,North-Left1,2636.77,88,48,21.0,4,T,922122North-Left1
2874,9,2,2,1,2,2,North-Right1,1329.3,88,35,58.0,3,T,922122North-Right1
2875,9,2,2,1,2,2,North-Right2,1309.06,88,35,5.0,3,T,922122North-Right2
2876,9,2,2,1,2,2,South-Left2,1327.66,88,34,19.0,3,T,922122South-Left2
2877,9,2,2,1,2,2,South-Left1,1319.81,89,1,57.0,3,T,922122South-Left1
2878,9,2,2,1,2,2,South-Right1,1319.46,89,5,59.0,3,T,922122South-Right1
2879,9,2,2,1,2,2,South-Right2,1319.73,89,5,49.0,3,T,922122South-Right2
2880,21,9,2,21,1,1,West-Up2,0.0,0,0,0.0,0,T,21922111West-Up2
2881,21,9,2,21,1,1,West-Up1,2668.44,0,0,48.0,4,T,21922111West-Up1
2882,21,9,2,21,1,1,West-Down1,2636.94,0,2,18.0,2,T,21922111West-Down1
2883,21,9,2,21,1,1,West-Down2,0.0,0,0,0.0,0,T,21922111West-Down2
2884,21,9,2,21,1,1,East-Up2,0.0,0,0,0.0,0,T,21922111East-Up2
2885,21,9,2,21,1,1,East-Up1,2646.31,0,3,12.0,2,T,21922111East-Up1
2886,21,9,2,21,1,1,East-Down1,2644.33,0,23,9.0,2,T,21922111East-Down1
2887,21,9,2,21,1,1,East-Down2,0.0,0,0,0.0,0,T,21922111East-Down2
2888,21,9,2,21,1,1,North-Left2,0.0,0,0,0.0,0,T,21922111North-Left2
2889,21,9,2,21,1,1,North-Left1,2644.69,89,59,14.0,4,T,21922111North-Left1
2890,21,9,2,21,1,1,North-Right1,2640.91,89,53,16.0,3,T,21922111North-Right1
2891,21,9,2,21,1,1,North-Right2,0.0,0,0,0.0,0,T,21922111North-Right2
2892,21,9,2,21,1,1,South-Left2,0.0,0,0,0.0,0,T,21922111South-Left2
2893,21,9,2,21,1,1,South-Left1,2635.85,89,12,12.0,3,T,21922111South-Left1
2894,21,9,2,21,1,1,South-Right1,2630.93,89,37,27.0,4,T,21922111South-Right1
2895,21,9,2,21,1,1,South-Right2,0.0,0,0,0.0,0,T,21922111South-Right2
2896,16,9,2,21,1,1,West-Up2,0.0,0,0,0.0,0,T,16922111West-Up2
2897,16,9,2,21,1,1,West-Up1,2649.93,0,9,3.0,2,T,16922111West-Up1
2898,16,9,2,21,1,1,West-Down1,2647.25,0,1,53.0,4,T,16922111West-Down1
2899,16,9,2,21,1,1,West-Down2,0.0,0,0,0.0,0,T,16922111West-Down2
2900,16,9,2,21,1,1,East-Up2,0.0,0,0,0.0,0,T,16922111East-Up2
2901,16,9,2,21,1,1,East-Up1,2644.1,0,0,7.0,4,T,16922111East-Up1
2902,16,9,2,21,1,1,East-Down1,2646.14,0,4,0.0,4,T,16922111East-Down1
2903,16,9,2,21,1,1,East-Down2,0.0,0,0,0.0,0,T,16922111East-Down2
2904,16,9,2,21,1,1,North-Left2,0.0,0,0,0.0,0,T,16922111North-Left2
2905,16,9,2,21,1,1,North-Left1,2638.41,89,58,15.0,4,T,16922111North-Left1
2906,16,9,2,21,1,1,North-Right1,2638.49,89,58,41.0,4,T,16922111North-Right1
2907,16,9,2,21,1,1,North-Right2,0.0,0,0,0.0,0,T,16922111North-Right2
2908,16,9,2,21,1,1,South-Left2,0.0,0,0,0.0,0,T,16922111South-Left2
2909,16,9,2,21,1,1,South-Left1,2644.69,89,59,14.0,4,T,16922111South-Left1
2910,16,9,2,21,1,1,South-Right1,2640.91,89,53,16.0,3,T,16922111South-Right1
2911,16,9,2,21,1,1,South-Right2,0.0,0,0,0.0,0,T,16922111South-Right2
2912,9,9,2,21,1,1,West-Up2,0.0,0,0,0.0,0,T,9922111West-Up2
2913,9,9,2,21,1,1,West-Up1,2649.15,0,7,36.0,4,T,9922111West-Up1
2914,9,9,2,21,1,1,West-Down1,2638.4,0,5,56.0,2,T,9922111West-Down1
2915,9,9,2,21,1,1,West-Down2,0.0,0,0,0.0,0,T,9922111West-Down2
2916,9,9,2,21,1,1,East-Up2,0.0,0,0,0.0,0,T,9922111East-Up2
2917,9,9,2,21,1,1,East-Up1,2644.02,0,0,23.0,4,T,9922111East-Up1
2918,9,9,2,21,1,1,East-Down1,2643.77,0,0,29.0,4,T,9922111East-Down1
2919,9,9,2,21,1,1,East-Down2,0.0,0,0,0.0,0,T,9922111East-Down2
2920,9,9,2,21,1,1,North-Left2,0.0,0,0,0.0,0,T,9922111North-Left2
2921,9,9,2,21,1,1,North-Left1,2641.74,89,56,4.0,3,T,9922111North-Left1
2922,9,9,2,21,1,1,North-Right1,2635.79,89,53,20.0,4,T,9922111North-Right1
2923,9,9,2,21,1,1,North-Right2,0.0,0,0,0.0,0,T,9922111North-Right2
2924,9,9,2,21,1,1,South-Left2,0.0,0,0,0.0,0,T,9922111South-Left2
2925,9,9,2,21,1,1,South-Left1,2638.41,89,58,15.0,4,T,9922111South-Left1
2926,9,9,2,21,1,1,South-Right1,2638.49,89,58,41.0,4,T,9922111South-Right1
2927,9,9,2,21,1,1,South-Right2,0.0,0,0,0.0,0,T,9922111South-Right2
2928,30,3,2,5,2,2,West-Up2,1315.6,0,5,54.0,4,T,3032522West-Up2
2929,30,3,2,5,2,2,West-Up1,1314.46,0,1,53.0,2,T,3032522West-Up1
2930,30,3,2,5,2,2,West-Down1,2631.46,0,4,38.0,2,T,3032522West-Down1
2931,30,3,2,5,2,2,West-Down2,0.0,0,0,0.0,0,T,3032522West-Down2
2932,30,3,2,5,2,2,East-Up2,0.0,0,0,0.0,0,T,3032522East-Up2
2933,30,3,2,5,2,2,East-Up1,5267.44,0,35,52.0,4,T,3032522East-Up1
2934,30,3,2,5,2,2,East-Down1,0.0,0,0,0.0,0,T,3032522East-Down1
2935,30,3,2,5,2,2,East-Down2,0.0,0,0,0.0,0,T,3032522East-Down2
2936,30,3,2,5,2,2,North-Left2,0.0,0,0,0.0,0,T,3032522North-Left2
2937,30,3,2,5,2,2,North-Left1,2464.66,89,53,23.0,2,T,3032522North-Left1
2938,30,3,2,5,2,2,North-Right1,2622.78,89,47,20.0,2,T,3032522North-Right1
2939,30,3,2,5,2,2,North-Right2,0.0,0,0,0.0,0,T,3032522North-Right2
2940,30,3,2,5,2,2,South-Left2,0.0,0,0,0.0,0,T,3032522South-Left2
2941,30,3,2,5,2,2,South-Left1,5144.37,89,54,8.0,2,T,3032522South-Left1
2942,30,3,2,5,2,2,South-Right1,0.0,0,0,0.0,0,T,3032522South-Right1
2943,30,3,2,5,2,2,South-Right2,0.0,0,0,0.0,0,T,3032522South-Right2
2944,29,3,2,5,2,2,West-Up2,0.0,0,0,0.0,0,T,2932522West-Up2
2945,29,3,2,5,2,2,West-Up1,5267.44,0,35,52.0,4,T,2932522West-Up1
2946,29,3,2,5,2,2,West-Down1,0.0,0,0,0.0,0,T,2932522West-Down1
2947,29,3,2,5,2,2,West-Down2,0.0,0,0,0.0,0,T,2932522West-Down2
2948,29,3,2,5,2,2,East-Up2,0.0,0,0,0.0,0,T,2932522East-Up2
2949,29,3,2,5,2,2,East-Up1,5274.04,0,21,52.0,4,T,2932522East-Up1
2950,29,3,2,5,2,2,East-Down1,0.0,0,0,0.0,0,T,2932522East-Down1
2951,29,3,2,5,2,2,East-Down2,0.0,0,0,0.0,0,T,2932522East-Down2
2952,29,3,2,5,2,2,North-Left2,0.0,0,0,0.0,0,T,2932522North-Left2
