Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,API,Conc
5,3,2,1,1,2,592989.8951,4455405.019,4304756009,532112
5,3,2,1,1,2,593390.6478,4455411.064,4304756009,532112
5,3,2,1,1,2,593791.4005,4455417.109,4304756009,532112
5,3,2,1,1,2,593791.4005,4455417.109,4304756009,532112
5,3,2,1,1,2,593787.7513,4455820.902,4304756009,532112
5,3,2,1,1,2,593784.1022,4456224.695,4304756009,532112
5,3,2,1,1,2,593774.3306,4456639.765,4304756009,532112
5,3,2,1,1,2,593764.559,4457054.835,4304756009,532112
5,3,2,1,1,2,593764.559,4457054.835,4304756009,532112
5,3,2,1,1,2,593362.7144,4457050.212,4304756009,532112
5,3,2,1,1,2,592960.8698,4457045.588,4304756009,532112
5,3,2,1,1,2,592558.9097,4457040.093,4304756009,532112
5,3,2,1,1,2,592157.1319,4457034.646,4304756009,532112
5,3,2,1,1,2,592157.1319,4457034.646,4304756009,532112
5,3,2,1,1,2,592165.0183,4456600.908,4304756009,532112
5,3,2,1,1,2,592172.8288,4456198.3,4304756009,532112
5,3,2,1,1,2,592180.6393,4455795.693,4304756009,532112
5,3,2,1,1,2,592188.4499,4455393.085,4304756009,532112
14,4,2,1,2,2,587466.7795,4442457.384,4301354066,1442122
14,4,2,1,2,2,587466.7795,4442457.384,4301354066,1442122
14,4,2,1,2,2,588275.2879,4442456.071,4301354066,1442122
14,4,2,1,2,2,589079.533,4442455.564,4301354066,1442122
14,4,2,1,2,2,589079.533,4442455.564,4301354066,1442122
14,4,2,1,2,2,589079.533,4442455.564,4301354066,1442122
14,4,2,1,2,2,589079.533,4442455.564,4301354066,1442122
14,4,2,1,2,2,589079.6188,4443260.111,4301354066,1442122
14,4,2,1,2,2,589083.7318,4444070.393,4301354066,1442122
14,4,2,1,2,2,589083.7318,4444070.393,4301354066,1442122
14,4,2,1,2,2,589083.7318,4444070.393,4301354066,1442122
14,4,2,1,2,2,589083.7318,4444070.393,4301354066,1442122
14,4,2,1,2,2,588275.4294,4444064.554,4301354066,1442122
14,4,2,1,2,2,587470.447,4444069.061,4301354066,1442122
14,4,2,1,2,2,587470.447,4444069.061,4301354066,1442122
14,4,2,1,2,2,587470.447,4444069.061,4301354066,1442122
14,4,2,1,2,2,587470.447,4444069.061,4301354066,1442122
14,4,2,1,2,2,587468.8791,4443260.602,4301354066,1442122
14,4,2,1,2,2,587466.7763,4442457.381,4301354066,1442122
14,4,2,1,2,2,587466.7763,4442457.381,4301354066,1442122
24,3,2,1,2,2,589013.5759,4450532.71,4304755751,2432122
24,3,2,1,2,2,589013.5759,4450532.71,4304755751,2432122
24,3,2,1,2,2,589817.1838,4450531.904,4304755751,2432122
24,3,2,1,2,2,590625.4025,4450530.56,4304755751,2432122
24,3,2,1,2,2,590625.4025,4450530.56,4304755751,2432122
24,3,2,1,2,2,590625.4025,4450530.56,4304755751,2432122
24,3,2,1,2,2,590625.4025,4450530.56,4304755751,2432122
24,3,2,1,2,2,590623.6539,4451332.057,4304755751,2432122
24,3,2,1,2,2,590623.0996,4452137.262,4304755751,2432122
24,3,2,1,2,2,590623.0996,4452137.262,4304755751,2432122
24,3,2,1,2,2,590623.0996,4452137.262,4304755751,2432122
24,3,2,1,2,2,590220.6031,4452136.339,4304755751,2432122
24,3,2,1,2,2,589818.1066,4452135.416,4304755751,2432122
24,3,2,1,2,2,589415.7298,4452134.201,4304755751,2432122
24,3,2,1,2,2,589013.3401,4452136.054,4304755751,2432122
24,3,2,1,2,2,589013.3401,4452136.054,4304755751,2432122
24,3,2,1,2,2,589013.3401,4452136.054,4304755751,2432122
24,3,2,1,2,2,589012.3118,4451338.628,4304755751,2432122
24,3,2,1,2,2,589013.5855,4450532.713,4304755751,2432122
24,3,2,1,2,2,589013.5855,4450532.713,4304755751,2432122
17,3,2,5,2,2,543905.0795,4451508.333,4301354032,1732522
17,3,2,5,2,2,543905.0795,4451508.333,4301354032,1732522
17,3,2,5,2,2,544726.386,4451506.756,4301354032,1732522
17,3,2,5,2,2,545530.437,4451514.65,4301354032,1732522
17,3,2,5,2,2,545530.437,4451514.65,4301354032,1732522
17,3,2,5,2,2,545530.437,4451514.65,4301354032,1732522
17,3,2,5,2,2,545530.437,4451514.65,4301354032,1732522
17,3,2,5,2,2,545528.964,4452320.58,4301354032,1732522
17,3,2,5,2,2,545526.6485,4453126.001,4301354032,1732522
17,3,2,5,2,2,545526.6485,4453126.001,4301354032,1732522
17,3,2,5,2,2,545526.6485,4453126.001,4301354032,1732522
17,3,2,5,2,2,545526.6485,4453126.001,4301354032,1732522
17,3,2,5,2,2,544716.1774,4453124.579,4301354032,1732522
17,3,2,5,2,2,543911.8747,4453122.185,4301354032,1732522
17,3,2,5,2,2,543911.8747,4453122.185,4301354032,1732522
17,3,2,5,2,2,543911.8747,4453122.185,4301354032,1732522
17,3,2,5,2,2,543911.8747,4453122.185,4301354032,1732522
17,3,2,5,2,2,543904.5747,4452317.863,4301354032,1732522
17,3,2,5,2,2,543905.081,4451508.329,4301354032,1732522
17,3,2,5,2,2,543905.081,4451508.329,4301354032,1732522
19,3,2,4,2,2,551973.4087,4449970.027,4301354052,1932422
19,3,2,4,2,2,551973.4087,4449970.027,4301354052,1932422
19,3,2,4,2,2,552779.3584,4449973.739,4301354052,1932422
19,3,2,4,2,2,553585.2866,4449977.486,4301354052,1932422
19,3,2,4,2,2,553585.2866,4449977.486,4301354052,1932422
19,3,2,4,2,2,553585.2866,4449977.486,4301354052,1932422
19,3,2,4,2,2,553585.2866,4449977.486,4301354052,1932422
19,3,2,4,2,2,553585.2866,4449977.486,4301354052,1932422
19,3,2,4,2,2,553585.9734,4451587.208,4301354052,1932422
19,3,2,4,2,2,553585.9734,4451587.208,4301354052,1932422
19,3,2,4,2,2,553585.9734,4451587.208,4301354052,1932422
19,3,2,4,2,2,553585.9734,4451587.208,4301354052,1932422
19,3,2,4,2,2,552781.5126,4451582.122,4301354052,1932422
19,3,2,4,2,2,551977.0517,4451577.036,4301354052,1932422
19,3,2,4,2,2,551977.0517,4451577.036,4301354052,1932422
19,3,2,4,2,2,551977.0517,4451577.036,4301354052,1932422
19,3,2,4,2,2,551977.0517,4451577.036,4301354052,1932422
19,3,2,4,2,2,551973.4211,4449970.019,4301354052,1932422
19,3,2,4,2,2,551973.4211,4449970.019,4301354052,1932422
19,3,2,4,2,2,551973.4211,4449970.019,4301354052,1932422
1,3,2,1,2,2,588971.3585,4455385.513,4304756176,132122
1,3,2,1,2,2,589374.3675,4455384.857,4304756176,132122
1,3,2,1,2,2,589777.1815,4455384.195,4304756176,132122
1,3,2,1,2,2,590180.1054,4455383.621,4304756176,132122
1,3,2,1,2,2,590583.0384,4455383.046,4304756176,132122
1,3,2,1,2,2,590583.0384,4455383.046,4304756176,132122
1,3,2,1,2,2,590583.0384,4455383.046,4304756176,132122
1,3,2,1,2,2,590581.0106,4456192.071,4304756176,132122
1,3,2,1,2,2,590579.9967,4456596.582,4304756176,132122
1,3,2,1,2,2,590578.9828,4457001.093,4304756176,132122
1,3,2,1,2,2,590578.9828,4457001.093,4304756176,132122
1,3,2,1,2,2,590172.5685,4457001.166,4304756176,132122
1,3,2,1,2,2,589770.1506,4457001.732,4304756176,132122
1,3,2,1,2,2,589368.9489,4457002.296,4304756176,132122
1,3,2,1,2,2,588967.7471,4457002.86,4304756176,132122
1,3,2,1,2,2,588967.7471,4457002.86,4304756176,132122
1,3,2,1,2,2,588966.1481,4456603.569,4304756176,132122
1,3,2,1,2,2,588964.5492,4456204.278,4304756176,132122
1,3,2,1,2,2,588971.3649,4455385.513,4304756176,132122
1,3,2,1,2,2,588971.3649,4455385.513,4304756176,132122
26,7,2,20,1,1,615257.9211,4447957.557,4304754774,26722011
26,7,2,20,1,1,615662.778,4447910.64,4304754774,26722011
26,7,2,20,1,1,616100.075,4447903.936,4304754774,26722011
26,7,2,20,1,1,616907.6555,4447988.97,4304754774,26722011
26,7,2,20,1,1,616907.6555,4447988.97,4304754774,26722011
26,7,2,20,1,1,616907.6555,4447988.97,4304754774,26722011
26,7,2,20,1,1,616907.6555,4447988.97,4304754774,26722011
26,7,2,20,1,1,616885.5178,4448813.3,4304754774,26722011
26,7,2,20,1,1,616891.4808,4449590.265,4304754774,26722011
26,7,2,20,1,1,616891.4808,4449590.265,4304754774,26722011
26,7,2,20,1,1,616891.4808,4449590.265,4304754774,26722011
26,7,2,20,1,1,616891.4808,4449590.265,4304754774,26722011
26,7,2,20,1,1,616070.1169,4449602.857,4304754774,26722011
26,7,2,20,1,1,615248.2022,4449609.551,4304754774,26722011
26,7,2,20,1,1,615248.2022,4449609.551,4304754774,26722011
26,7,2,20,1,1,615248.2022,4449609.551,4304754774,26722011
26,7,2,20,1,1,615248.2022,4449609.551,4304754774,26722011
26,7,2,20,1,1,615253.6293,4448782.824,4304754774,26722011
26,7,2,20,1,1,615257.9224,4447957.558,4304754774,26722011
26,7,2,20,1,1,615257.9224,4447957.558,4304754774,26722011
27,3,2,4,2,2,556871.6977,4448510.844,4301354136,2732422
27,3,2,4,2,2,556871.6977,4448510.844,4301354136,2732422
27,3,2,4,2,2,557682.9654,4448514.714,4301354136,2732422
27,3,2,4,2,2,557682.9654,4448514.714,4301354136,2732422
27,3,2,4,2,2,558494.224,4448518.596,4301354136,2732422
27,3,2,4,2,2,558494.224,4448518.596,4301354136,2732422
27,3,2,4,2,2,558491.1581,4449314.051,4301354136,2732422
27,3,2,4,2,2,558491.1581,4449314.051,4301354136,2732422
27,3,2,4,2,2,558487.2614,4450109.841,4301354136,2732422
27,3,2,4,2,2,558487.2614,4450109.841,4301354136,2732422
27,3,2,4,2,2,558487.2614,4450109.841,4301354136,2732422
27,3,2,4,2,2,558084.7793,4450110.288,4301354136,2732422
27,3,2,4,2,2,557680.1209,4450110.025,4301354136,2732422
27,3,2,4,2,2,556873.3972,4450113.06,4301354136,2732422
27,3,2,4,2,2,556873.3972,4450113.06,4301354136,2732422
27,3,2,4,2,2,556873.3972,4450113.06,4301354136,2732422
27,3,2,4,2,2,556873.3972,4450113.06,4301354136,2732422
27,3,2,4,2,2,556872.2156,4449313.976,4301354136,2732422
27,3,2,4,2,2,556872.2156,4449313.976,4301354136,2732422
27,3,2,4,2,2,556871.6977,4448510.843,4301354136,2732422
30,3,2,2,1,2,600305.5591,4449075.016,4304756483,3032212
30,3,2,2,1,2,600716.2349,4449067.969,4304756483,3032212
30,3,2,2,1,2,601117.6766,4449061.081,4304756483,3032212
30,3,2,2,1,2,601519.1184,4449054.192,4304756483,3032212
30,3,2,2,1,2,601922.8171,4449052.025,4304756483,3032212
30,3,2,2,1,2,601922.8171,4449052.025,4304756483,3032212
30,3,2,2,1,2,601917.6068,4449463.14,4304756483,3032212
30,3,2,2,1,2,601922.4994,4449858.103,4304756483,3032212
30,3,2,2,1,2,601922.1078,4450259.967,4304756483,3032212
30,3,2,2,1,2,601922.9566,4450650.728,4304756483,3032212
30,3,2,2,1,2,601922.9566,4450650.728,4304756483,3032212
30,3,2,2,1,2,601519.7754,4450670.361,4304756483,3032212
30,3,2,2,1,2,601115.985,4450672.996,4304756483,3032212
30,3,2,2,1,2,600712.6575,4450677.347,4304756483,3032212
30,3,2,2,1,2,600305.4085,4450681.841,4304756483,3032212
30,3,2,2,1,2,600305.4085,4450681.841,4304756483,3032212
30,3,2,2,1,2,600303.6114,4450279.357,4304756483,3032212
30,3,2,2,1,2,600303.0158,4449876.582,4304756483,3032212
30,3,2,2,1,2,600300.6737,4449473.68,4304756483,3032212
30,3,2,2,1,2,600305.5551,4449075.257,4304756483,3032212
14,3,2,4,2,2,558460.8544,4451713.99,4301354058,1432422
14,3,2,4,2,2,558861.3397,4451714.621,4301354058,1432422
14,3,2,4,2,2,559262.9569,4451716.06,4301354058,1432422
14,3,2,4,2,2,559666.118,4451717.451,4301354058,1432422
14,3,2,4,2,2,560069.2791,4451718.843,4301354058,1432422
14,3,2,4,2,2,560069.2791,4451718.843,4301354058,1432422
14,3,2,4,2,2,560065.5297,4452122.472,4301354058,1432422
14,3,2,4,2,2,560061.7803,4452526.101,4301354058,1432422
14,3,2,4,2,2,560061.2726,4452928.812,4301354058,1432422
14,3,2,4,2,2,560060.765,4453331.523,4301354058,1432422
14,3,2,4,2,2,560060.765,4453331.523,4301354058,1432422
14,3,2,4,2,2,559658.4811,4453329.543,4301354058,1432422
14,3,2,4,2,2,559256.1972,4453327.563,4301354058,1432422
14,3,2,4,2,2,558858.432,4453325.062,4301354058,1432422
14,3,2,4,2,2,558460.6667,4453322.561,4301354058,1432422
14,3,2,4,2,2,558460.6667,4453322.561,4301354058,1432422
14,3,2,4,2,2,558461.4249,4452920.544,4301354058,1432422
14,3,2,4,2,2,558462.183,4452518.527,4301354058,1432422
14,3,2,4,2,2,558461.5199,4452116.261,4301354058,1432422
14,3,2,4,2,2,558460.8569,4451713.994,4301354058,1432422
8,2,2,3,2,2,563168.3493,4463110.646,4301353875,822322
8,2,2,3,2,2,563570.7463,4463110.659,4301353875,822322
8,2,2,3,2,2,563974.8839,4463112.158,4301353875,822322
8,2,2,3,2,2,564375.4823,4463109.901,4301353875,822322
8,2,2,3,2,2,564776.0807,4463107.645,4301353875,822322
8,2,2,3,2,2,564776.0807,4463107.645,4301353875,822322
8,2,2,3,2,2,564777.339,4463508.788,4301353875,822322
8,2,2,3,2,2,564778.5973,4463909.932,4301353875,822322
8,2,2,3,2,2,564781.3002,4464309.014,4301353875,822322
8,2,2,3,2,2,564784.0032,4464708.097,4301353875,822322
8,2,2,3,2,2,564784.0032,4464708.097,4301353875,822322
8,2,2,3,2,2,564382.9208,4464708.937,4301353875,822322
8,2,2,3,2,2,563981.8384,4464709.777,4301353875,822322
8,2,2,3,2,2,563580.756,4464710.617,4301353875,822322
8,2,2,3,2,2,563179.6736,4464711.457,4301353875,822322
8,2,2,3,2,2,563179.6736,4464711.457,4301353875,822322
8,2,2,3,2,2,563177.8465,4464312.648,4301353875,822322
8,2,2,3,2,2,563176.0193,4463913.84,4301353875,822322
8,2,2,3,2,2,563172.1875,4463512.242,4301353875,822322
8,2,2,3,2,2,563168.3557,4463110.643,4301353875,822322
27,7,2,22,1,1,633185.8602,4448403.043,4304756421,27722211
27,7,2,22,1,1,633587.6425,4448403.635,4304756421,27722211
27,7,2,22,1,1,633989.4249,4448404.227,4304756421,27722211
27,7,2,22,1,1,634391.2576,4448404.79,4304756421,27722211
27,7,2,22,1,1,634793.0903,4448405.353,4304756421,27722211
27,7,2,22,1,1,634793.0903,4448405.353,4304756421,27722211
27,7,2,22,1,1,634792.6494,4448807.749,4304756421,27722211
27,7,2,22,1,1,634792.2085,4449210.144,4304756421,27722211
27,7,2,22,1,1,634791.7325,4449612.504,4304756421,27722211
27,7,2,22,1,1,634791.2565,4450014.864,4304756421,27722211
27,7,2,22,1,1,634791.2565,4450014.864,4304756421,27722211
27,7,2,22,1,1,634389.7758,4450014.338,4304756421,27722211
27,7,2,22,1,1,633988.2951,4450013.813,4304756421,27722211
27,7,2,22,1,1,633586.8129,4450013.338,4304756421,27722211
27,7,2,22,1,1,633185.3306,4450012.863,4304756421,27722211
27,7,2,22,1,1,633185.3306,4450012.863,4304756421,27722211
27,7,2,22,1,1,633185.4203,4449610.378,4304756421,27722211
27,7,2,22,1,1,633185.5101,4449207.892,4304756421,27722211
27,7,2,22,1,1,633185.6994,4448805.467,4304756421,27722211
27,7,2,22,1,1,633185.8886,4448403.041,4304756421,27722211
17,3,2,1,1,2,592215.0724,4452164.428,4304755315,1732112
17,3,2,1,1,2,592215.0724,4452164.428,4304755315,1732112
17,3,2,1,1,2,593018.8311,4452178.711,4304755315,1732112
17,3,2,1,1,2,593821.6498,4452187.843,4304755315,1732112
17,3,2,1,1,2,593821.6498,4452187.843,4304755315,1732112
17,3,2,1,1,2,593821.6498,4452187.843,4304755315,1732112
17,3,2,1,1,2,593821.6498,4452187.843,4304755315,1732112
17,3,2,1,1,2,593810.831,4452988.781,4304755315,1732112
17,3,2,1,1,2,593792.1795,4453799.587,4304755315,1732112
17,3,2,1,1,2,593792.1795,4453799.587,4304755315,1732112
17,3,2,1,1,2,593792.1795,4453799.587,4304755315,1732112
17,3,2,1,1,2,593792.1795,4453799.587,4304755315,1732112
17,3,2,1,1,2,592987.9918,4453787.89,4304755315,1732112
17,3,2,1,1,2,592186.6171,4453776.455,4304755315,1732112
17,3,2,1,1,2,592186.6171,4453776.455,4304755315,1732112
17,3,2,1,1,2,592186.6171,4453776.455,4304755315,1732112
17,3,2,1,1,2,592186.6171,4453776.455,4304755315,1732112
17,3,2,1,1,2,592201.4012,4452971.52,4304755315,1732112
17,3,2,1,1,2,592215.0703,4452164.421,4304755315,1732112
17,3,2,1,1,2,592215.0703,4452164.421,4304755315,1732112
1,3,2,5,2,2,550330.2328,4454783.626,4301354096,132522
1,3,2,5,2,2,550330.2328,4454783.626,4301354096,132522
1,3,2,5,2,2,551538.4251,4454785.448,4301354096,132522
1,3,2,5,2,2,551941.1874,4454786.038,4301354096,132522
1,3,2,5,2,2,551941.1874,4454786.038,4301354096,132522
1,3,2,5,2,2,551941.1874,4454786.038,4301354096,132522
1,3,2,5,2,2,551941.1874,4454786.038,4301354096,132522
1,3,2,5,2,2,551942.6657,4455588.462,4301354096,132522
1,3,2,5,2,2,551944.1217,4456389.319,4301354096,132522
1,3,2,5,2,2,551944.1217,4456389.319,4301354096,132522
1,3,2,5,2,2,551944.1217,4456389.319,4301354096,132522
1,3,2,5,2,2,551944.1217,4456389.319,4301354096,132522
1,3,2,5,2,2,551136.2616,4456388.912,4301354096,132522
1,3,2,5,2,2,550329.4321,4456389.851,4301354096,132522
1,3,2,5,2,2,550329.4321,4456389.851,4301354096,132522
1,3,2,5,2,2,550329.4321,4456389.851,4301354096,132522
1,3,2,5,2,2,550329.4321,4456389.851,4301354096,132522
1,3,2,5,2,2,550330.39,4455586.71,4301354096,132522
1,3,2,5,2,2,550330.5418,4454783.632,4301354096,132522
1,3,2,5,2,2,550330.5418,4454783.632,4301354096,132522
31,2,2,1,2,2,580914.9765,4456906.635,4301353491,3122122
31,2,2,1,2,2,581320.5616,4456906.401,4301353491,3122122
31,2,2,1,2,2,581726.1467,4456906.167,4301353491,3122122
31,2,2,1,2,2,582129.6531,4456908.399,4301353491,3122122
31,2,2,1,2,2,582533.1594,4456910.631,4301353491,3122122
31,2,2,1,2,2,582533.1594,4456910.631,4301353491,3122122
31,2,2,1,2,2,582530.3024,4457312.604,4301353491,3122122
31,2,2,1,2,2,582527.4454,4457714.576,4301353491,3122122
31,2,2,1,2,2,582524.5884,4458116.548,4301353491,3122122
31,2,2,1,2,2,582521.7314,4458518.52,4301353491,3122122
31,2,2,1,2,2,582521.7314,4458518.52,4301353491,3122122
31,2,2,1,2,2,582118.8047,4458517.823,4301353491,3122122
31,2,2,1,2,2,581715.878,4458517.126,4301353491,3122122
31,2,2,1,2,2,581313.7376,4458516.435,4301353491,3122122
31,2,2,1,2,2,580910.4054,4458515.8,4301353491,3122122
31,2,2,1,2,2,580910.4054,4458515.8,4301353491,3122122
31,2,2,1,2,2,580911.5575,4458113.72,4301353491,3122122
31,2,2,1,2,2,580912.7096,4457711.64,4301353491,3122122
31,2,2,1,2,2,580913.8414,4457309.138,4301353491,3122122
31,2,2,1,2,2,580914.9732,4456906.636,4301353491,3122122
18,3,2,1,2,2,580957.4373,4452077.397,4301354134,1832122
18,3,2,1,2,2,580957.4373,4452077.397,4301354134,1832122
18,3,2,1,2,2,582563.6696,4452091.352,4301354134,1832122
18,3,2,1,2,2,582563.6696,4452091.352,4301354134,1832122
18,3,2,1,2,2,582563.6696,4452091.352,4301354134,1832122
18,3,2,1,2,2,582563.6696,4452091.352,4301354134,1832122
18,3,2,1,2,2,582563.6853,4452495.221,4301354134,1832122
18,3,2,1,2,2,582563.5706,4452903.053,4301354134,1832122
18,3,2,1,2,2,582559.8231,4453714.147,4301354134,1832122
18,3,2,1,2,2,582559.8231,4453714.147,4301354134,1832122
18,3,2,1,2,2,582559.8231,4453714.147,4301354134,1832122
18,3,2,1,2,2,582559.8231,4453714.147,4301354134,1832122
18,3,2,1,2,2,581751.1458,4453711.07,4301354134,1832122
18,3,2,1,2,2,580953.816,4453690.88,4301354134,1832122
18,3,2,1,2,2,580953.816,4453690.88,4301354134,1832122
18,3,2,1,2,2,580953.816,4453690.88,4301354134,1832122
18,3,2,1,2,2,580953.816,4453690.88,4301354134,1832122
18,3,2,1,2,2,580955.1268,4452883.81,4301354134,1832122
18,3,2,1,2,2,580956.6364,4452480.471,4301354134,1832122
18,3,2,1,2,2,580957.4395,4452077.395,4301354134,1832122
21,3,2,1,2,2,584208.5208,4450515.03,4301353640,2132122
21,3,2,1,2,2,584208.5208,4450515.03,4301353640,2132122
21,3,2,1,2,2,585003.4601,4450510.54,4301353640,2132122
21,3,2,1,2,2,585809.1013,4450504.674,4301353640,2132122
21,3,2,1,2,2,585809.1013,4450504.674,4301353640,2132122
21,3,2,1,2,2,585809.1013,4450504.674,4301353640,2132122
21,3,2,1,2,2,585809.1013,4450504.674,4301353640,2132122
21,3,2,1,2,2,585812.6431,4451319.113,4301353640,2132122
21,3,2,1,2,2,585816.1395,4452123.101,4301353640,2132122
21,3,2,1,2,2,585816.1395,4452123.101,4301353640,2132122
21,3,2,1,2,2,585816.1395,4452123.101,4301353640,2132122
21,3,2,1,2,2,585816.1395,4452123.101,4301353640,2132122
21,3,2,1,2,2,585011.1117,4452124.201,4301353640,2132122
21,3,2,1,2,2,584609.3488,4452123.843,4301353640,2132122
21,3,2,1,2,2,584205.3128,4452123.059,4301353640,2132122
21,3,2,1,2,2,584205.3128,4452123.059,4301353640,2132122
21,3,2,1,2,2,584206.3684,4451720.594,4301353640,2132122
21,3,2,1,2,2,584207.424,4451318.128,4301353640,2132122
21,3,2,1,2,2,584208.4973,4450917.814,4301353640,2132122
21,3,2,1,2,2,584208.5227,4450515.027,4301353640,2132122
9,26,2,20,1,1,610884.2311,4267456.503,4301915925,92622011
9,26,2,20,1,1,610884.2311,4267456.503,4301915925,92622011
9,26,2,20,1,1,611693.3433,4267455.416,4301915925,92622011
9,26,2,20,1,1,612496.4212,4267455.21,4301915925,92622011
9,26,2,20,1,1,612496.4212,4267455.21,4301915925,92622011
9,26,2,20,1,1,612496.4212,4267455.21,4301915925,92622011
9,26,2,20,1,1,612496.4212,4267455.21,4301915925,92622011
9,26,2,20,1,1,612497.4467,4268265.681,4301915925,92622011
9,26,2,20,1,1,612499.2449,4269079.041,4301915925,92622011
9,26,2,20,1,1,612499.2449,4269079.041,4301915925,92622011
9,26,2,20,1,1,612499.2449,4269079.041,4301915925,92622011
9,26,2,20,1,1,612499.2449,4269079.041,4301915925,92622011
9,26,2,20,1,1,611692.2008,4269077.097,4301915925,92622011
9,26,2,20,1,1,610889.0977,4269075.216,4301915925,92622011
9,26,2,20,1,1,610889.0977,4269075.216,4301915925,92622011
9,26,2,20,1,1,610889.0977,4269075.216,4301915925,92622011
9,26,2,20,1,1,610889.0977,4269075.216,4301915925,92622011
9,26,2,20,1,1,610881.1367,4268252.145,4301915925,92622011
9,26,2,20,1,1,610884.2342,4267456.504,4301915925,92622011
9,26,2,20,1,1,610884.2342,4267456.504,4301915925,92622011
31,3,2,2,1,2,600321.6966,4447452.415,4304756485,3132212
31,3,2,2,1,2,600729.063,4447448.07,4304756485,3132212
31,3,2,2,1,2,601132.1799,4447443.16,4304756485,3132212
31,3,2,2,1,2,601535.6078,4447439.399,4304756485,3132212
31,3,2,2,1,2,601940.5065,4447435.169,4304756485,3132212
31,3,2,2,1,2,601940.5065,4447435.169,4304756485,3132212
31,3,2,2,1,2,601939.6577,4447838.561,4304756485,3132212
31,3,2,2,1,2,601940.3743,4448241.314,4304756485,3132212
31,3,2,2,1,2,601943.3332,4448644.426,4304756485,3132212
31,3,2,2,1,2,601944.3107,4449047.657,4304756485,3132212
31,3,2,2,1,2,601944.3107,4449047.657,4304756485,3132212
31,3,2,2,1,2,601540.6119,4449049.823,4304756485,3132212
31,3,2,2,1,2,601139.1702,4449056.712,4304756485,3132212
31,3,2,2,1,2,600737.7284,4449063.6,4304756485,3132212
31,3,2,2,1,2,600327.0526,4449070.647,4304756485,3132212
31,3,2,2,1,2,600327.0526,4449070.647,4304756485,3132212
31,3,2,2,1,2,600320.7884,4448661.922,4304756485,3132212
31,3,2,2,1,2,600321.3299,4448258.708,4304756485,3132212
31,3,2,2,1,2,600323.0884,4447854.791,4304756485,3132212
31,3,2,2,1,2,600321.7308,4447452.442,4304756485,3132212
19,2,2,1,1,2,590522.738,4460250.246,4304756249,1922112
19,2,2,1,1,2,590522.738,4460250.246,4304756249,1922112
19,2,2,1,1,2,591322.994,4460242.653,4304756249,1922112
19,2,2,1,1,2,591726.2898,4460238.478,4304756249,1922112
19,2,2,1,1,2,592128.6012,4460234.314,4304756249,1922112
