Section,Township,Township Direction,Range,Range Direction,Baseline,Easting,Northing,Latitude,Longitude,Conc,Version
16,4,2,1,2,2,584798.4001225894,4438667.068479761,40.09402296823194,-110.00521857911387,1604S01WU,V.1
16,4,2,1,2,2,583484.0010078001,4438630.417761611,40.09382419450131,-110.02064055987636,1604S01WU,V.1
16,4,2,1,2,2,582169.6018930107,4438593.767043461,40.093623366108375,-110.03606249209994,1604S01WU,V.1
16,4,2,1,2,2,580855.2027782213,4438557.116325311,40.093420483085666,-110.05148437420193,1604S01WU,V.1
9,2,2,3,2,2,567788.4429973876,4461948.5424082,40.30529865913301,-110.20228984109718,0902S03WU,V.1
9,2,2,3,2,2,567797.3110247008,4463257.872377189,40.317092962248104,-110.20204667715674,0902S03WU,V.1
9,2,2,3,2,2,567806.1790520139,4464567.202346177,40.32888724015,-110.20180339489518,0902S03WU,V.1
9,2,2,3,2,2,567810.3073147027,4465883.2958715195,40.34074280679989,-110.20161507579331,0902S03WU,V.1
9,2,2,3,2,2,567814.4355773914,4467199.389396861,40.35259834836972,-110.20142665669279,0902S03WU,V.1
9,2,2,3,2,2,569130.8964281965,4467194.481322124,40.35244606562169,-110.18592619764473,0902S03WU,V.1
9,2,2,3,2,2,570447.3572790015,4467189.573247386,40.35229170605581,-110.17042584354442,0902S03WU,V.1
9,2,2,3,2,2,571768.0723601413,4467177.528856581,40.352070617823145,-110.15487630687664,0902S03WU,V.1
9,2,2,3,2,2,573092.2456758583,4467164.239479505,40.35183592177692,-110.13928633228548,0902S03WU,V.1
9,2,2,3,2,2,573078.3148147784,4465851.613401329,40.340012685476744,-110.13960062833748,0902S03WU,V.1
9,2,2,3,2,2,573070.7919545906,4464533.274865074,40.32813740297996,-110.13984000708074,0902S03WU,V.1
9,2,2,3,2,2,573066.0579987302,4463219.083391329,40.31629920890578,-110.14004597055708,0902S03WU,V.1
9,2,2,3,2,2,573061.3240428698,4461904.891917585,40.30446098969183,-110.14025182554309,0902S03WU,V.1
9,2,2,3,2,2,571738.1094096726,4461915.849202506,40.30467435585725,-110.15581989210968,0902S03WU,V.1
9,2,2,3,2,2,570414.8947764754,4461926.806487426,40.304885627856336,-110.17138809254969,0902S03WU,V.1
9,2,2,3,2,2,569091.6801432782,4461937.763772347,40.30509480563277,-110.18695642523238,0902S03WU,V.1
9,2,2,3,2,2,567768.465510081,4461948.721057267,40.305301889130845,-110.20252488852685,0902S03WU,V.1
25,2,2,2,2,2,579232.6120779832,4451459.56813256,40.20980491561274,-110.06893071732051,2502S02WU,V.1
25,2,2,2,2,2,579202.9839102977,4452779.555660562,40.221698525631034,-110.06911612709862,2502S02WU,V.1
25,2,2,2,2,2,579173.3557426124,4454099.543188563,40.23359211189208,-110.06930156178721,2502S02WU,V.1
25,2,2,2,2,2,579143.7684370368,4455419.421605482,40.245484687633606,-110.06948655452376,2502S02WU,V.1
25,2,2,2,2,2,579114.1811314612,4456739.300022401,40.2573772396172,-110.06967157209668,2502S02WU,V.1
25,2,2,2,2,2,580437.3291735457,4456769.82065031,40.25752605109064,-110.05411042173488,2502S02WU,V.1
25,2,2,2,2,2,581760.4772156302,4456800.341278219,40.25767276900267,-110.0385492444483,2502S02WU,V.1
25,2,2,2,2,2,583083.489796715,4456831.096232153,40.25781951760921,-110.02298960422148,2502S02WU,V.1
25,2,2,2,2,2,584406.5023777997,4456861.851186086,40.25796417302081,-110.00742993935364,2502S02WU,V.1
25,2,2,2,2,2,584425.5095851269,4455540.567892289,40.24606006410271,-110.00738038083377,2502S02WU,V.1
25,2,2,2,2,2,584444.5167924541,4454219.28459849,40.23415593117801,-110.00733079700517,2502S02WU,V.1
25,2,2,2,2,2,584463.3336777202,4452897.86856736,40.222250597721214,-110.00728344190179,2502S02WU,V.1
25,2,2,2,2,2,584482.1505629863,4451576.452536229,40.210345240249126,-110.00723606069253,2502S02WU,V.1
25,2,2,2,2,2,583176.2976296211,4451605.681097973,40.21073911920268,-110.02257544617994,2502S02WU,V.1
25,2,2,2,2,2,581870.444696256,4451634.909659718,40.211130967170895,-110.03791504980764,2502S02WU,V.1
25,2,2,2,2,2,580551.5381965628,4451664.123320344,40.21152190428168,-110.05340824950011,2502S02WU,V.1
25,2,2,2,2,2,579232.6316968697,4451693.33698097,40.21191076938196,-110.06890166727106,2502S02WU,V.1
13,4,2,4,2,2,557222.5441847272,4438861.633977653,40.09810227412783,-110.32867139156963,1304S04WU,V.1
13,4,2,4,2,2,557194.3785226641,4440212.190314124,40.11027137920123,-110.32888225496191,1304S04WU,V.1
13,4,2,4,2,2,557166.2128606009,4441562.746650594,40.12244045903527,-110.32909316337575,1304S04WU,V.1
13,4,2,4,2,2,557138.0471985377,4442913.302987065,40.134609513627616,-110.32930411686908,1304S04WU,V.1
13,4,2,4,2,2,557109.8815364745,4444263.859323535,40.146778542975895,-110.32951511549993,1304S04WU,V.1
13,4,2,4,2,2,558432.7487982229,4444253.225608556,40.1465917811455,-110.3139863134679,1304S04WU,V.1
13,4,2,4,2,2,559755.6160599713,4444242.591893576,40.1464029374467,-110.29845762652339,1304S04WU,V.1
13,4,2,4,2,2,561078.4892842927,4444232.727793329,40.14621894485279,-110.28292891337996,1304S04WU,V.1
13,4,2,4,2,2,562401.362508614,4444222.863693082,40.146032870424044,-110.26740031539994,1304S04WU,V.1
13,4,2,4,2,2,562430.1205533227,4442886.483084511,40.13399148719503,-110.26719207545736,1304S04WU,V.1
13,4,2,4,2,2,562458.8785980314,4441550.10247594,40.12195007933829,-110.2669838767859,1304S04WU,V.1
13,4,2,4,2,2,562486.9821755711,4440244.13482633,40.11018268252793,-110.26678045605904,1304S04WU,V.1
13,4,2,4,2,2,562515.0857531108,4438938.167176719,40.09841526220241,-110.26657707464221,1304S04WU,V.1
13,4,2,4,2,2,561191.9497547761,4438918.6456934055,40.09833663948286,-110.28210070484906,1304S04WU,V.1
13,4,2,4,2,2,559868.8137564413,4438899.124210092,40.09825593581343,-110.29762432980284,1304S04WU,V.1
13,4,2,4,2,2,558545.6777581066,4438879.602726779,40.09817315120365,-110.3131479478886,1304S04WU,V.1
13,4,2,4,2,2,557222.5417597719,4438860.081243466,40.09808828566372,-110.32867155749139,1304S04WU,V.1
7,3,2,1,1,2,588725.5227601827,4453581.843177009,40.22797136109432,-109.95710214728425,0703S01EU,V.1
7,3,2,1,1,2,588740.9065603504,4456068.595593052,40.25037023058091,-109.95657750659306,0703S01EU,V.1
7,3,2,1,1,2,588740.8741036745,4456224.285589669,40.25177267608561,-109.95655634799563,0703S01EU,V.1
7,3,2,1,1,2,588740.3232011661,4458866.885532245,40.27557699347358,-109.95619698477576,0703S01EU,V.1
7,3,2,1,1,2,588740.3232011661,4458866.885532245,40.27557699347358,-109.95619698477576,0703S01EU,V.1
7,3,2,1,1,2,588740.3232011661,4458866.885532245,40.27557699347358,-109.95619698477576,0703S01EU,V.1
7,3,2,1,1,2,591314.900198914,4458870.817334279,40.27533528958089,-109.92591807551275,0703S01EU,V.1
7,3,2,1,1,2,593958.917115687,4458874.855182477,40.275078821430775,-109.89482291266515,0703S01EU,V.1
7,3,2,1,1,2,593958.917115687,4458874.855182477,40.275078821430775,-109.89482291266515,0703S01EU,V.1
7,3,2,1,1,2,593958.917115687,4458874.855182477,40.275078821430775,-109.89482291266515,0703S01EU,V.1
7,3,2,1,1,2,593953.9881843867,4456234.169782485,40.25129283845566,-109.89526791883715,0703S01EU,V.1
7,3,2,1,1,2,593952.8886683929,4453597.060011701,40.22753853238369,-109.89566689733822,0703S01EU,V.1
7,3,2,1,1,2,593952.8886683929,4453597.060011701,40.22753853238369,-109.89566689733822,0703S01EU,V.1
7,3,2,1,1,2,593952.8886683929,4453597.060011701,40.22753853238369,-109.89566689733822,0703S01EU,V.1
7,3,2,1,1,2,591309.4940445152,4453591.728740338,40.227782773312676,-109.92673318819992,0703S01EU,V.1
7,3,2,1,1,2,588725.5129011484,4453581.857026962,40.22797148689813,-109.95710226123754,0703S01EU,V.1
7,3,2,1,1,2,588725.5129011484,4453581.857026962,40.22797148689813,-109.95710226123754,0703S01EU,V.1
11,5,2,2,1,2,606449.2956339363,4434230.664945994,40.05160241627428,-109.75200987885117,1105S02EU,V.1
11,5,2,2,1,2,606448.9437498682,4435550.324899079,40.063489391058525,-109.75179710731167,1105S02EU,V.1
11,5,2,2,1,2,606448.6302507765,4436869.994861842,40.07537642574817,-109.75158375655151,1105S02EU,V.1
11,5,2,2,1,2,606432.3445839066,4439506.664567257,40.09912834722411,-109.75134077702963,1105S02EU,V.1
11,5,2,2,1,2,606432.3445839066,4439506.664567257,40.09912834722411,-109.75134077702963,1105S02EU,V.1
11,5,2,2,1,2,606432.3445839066,4439506.664567257,40.09912834722411,-109.75134077702963,1105S02EU,V.1
11,5,2,2,1,2,609062.1745267607,4439506.116326909,40.09878673236629,-109.72049501006428,1105S02EU,V.1
11,5,2,2,1,2,610391.6175340816,4439501.8043916505,40.09857457020694,-109.70490261457618,1105S02EU,V.1
11,5,2,2,1,2,611573.2719696687,4439498.178035708,40.09838608976065,-109.691043653282,1105S02EU,V.1
11,5,2,2,1,2,611573.2719696687,4439498.178035708,40.09838608976065,-109.691043653282,1105S02EU,V.1
11,5,2,2,1,2,611606.8186223727,4434224.244727096,40.050877582889434,-109.69155976687007,1105S02EU,V.1
11,5,2,2,1,2,611606.8186223727,4434224.244727096,40.050877582889434,-109.69155976687007,1105S02EU,V.1
11,5,2,2,1,2,611606.8186223727,4434224.244727096,40.050877582889434,-109.69155976687007,1105S02EU,V.1
11,5,2,2,1,2,611606.8186223727,4434224.244727096,40.050877582889434,-109.69155976687007,1105S02EU,V.1
11,5,2,2,1,2,609006.85593163,4434210.316096662,40.05109230535824,-109.72203594047866,1105S02EU,V.1
11,5,2,2,1,2,608371.1050546044,4434206.910225091,40.0511435903203,-109.72948812961762,1105S02EU,V.1
